gemeente,buurt_naam,x,y
Amsterdam,Schinkelbuurt Noord,0.39831043659522747,0.5846988081362551
Amsterdam,Schinkelbuurt Zuid,0.398287086632297,0.5835873460950372
Amsterdam,Schipluidenbuurt,0.39363933519642164,0.5863524388690421
Amsterdam,Science Park Noord,0.422336005484386,0.5857977152685235
Amsterdam,Science Park Zuid,0.4256357893580748,0.5850152524396813
Amsterdam,Sloterdijk II,0.3924623551525445,0.5991182835781496
Amsterdam,Sloterdijk III Oost,0.3854885109388952,0.5987012692840415
Amsterdam,Sloterdijk III West,0.38013458616915907,0.598986769968758
Amsterdam,Slotermeer Zuid,0.3913266045623989,0.5932555293785163
Amsterdam,Sloterpark,0.3890169605400562,0.591808071987331
Amsterdam,Sloterweg e.o.,0.38629955574986585,0.5803055802200987
Amsterdam,Spaarndammerbuurt Midden,0.4039858372662342,0.5986501182259096
Amsterdam,Spaarndammerbuurt Noordoost,0.4054212296295076,0.598387888535946
Amsterdam,Spaarndammerbuurt Noordwest,0.40337389707338406,0.5990310518051808
Amsterdam,Spaarndammerbuurt Zuidoost,0.40545498748800063,0.5975196796287888
Amsterdam,Spaarndammerbuurt Zuidwest,0.40447914998434015,0.5979822299451686
Amsterdam,Spiegelbuurt,0.40686418860689405,0.5890175693154871
Amsterdam,Sporenburg,0.4214790017981809,0.5922277322725994
Amsterdam,Sportpark Middenmeer Noord,0.4226298826299544,0.5842026386830854
Amsterdam,Sportpark Middenmeer Zuid,0.4210256673351737,0.5827661209709595
Amsterdam,Sportpark Voorland,0.42419659912120455,0.5826175836223245
Amsterdam,Spuistraat Noord,0.4080010913903039,0.5930128169273181
Amsterdam,Spuistraat Zuid,0.4073682724487112,0.591234173027407
Amsterdam,Staalmanbuurt,0.392155695820974,0.5833641881388846
Amsterdam,Staatsliedenbuurt Noordoost,0.40424912161438187,0.5963299365453807
Amsterdam,Stationsplein e.o.,0.4102435643737703,0.5942090110343391
Amsterdam,Steigereiland Noord,0.43193702177091503,0.5886086770029687
Amsterdam,Steigereiland Zuid,0.4307046124755826,0.587705663985701
Amsterdam,Surinamepleinbuurt,0.3976714993648399,0.5861423209342771
Amsterdam,Swammerdambuurt,0.4122404298327425,0.5862388008045436
Amsterdam,Teleport,0.39368556209483324,0.5975238628976103
Amsterdam,Terrasdorp,0.4095624135017641,0.6050058336084949
Amsterdam,Transvaalbuurt Oost,0.4162745167620937,0.585459894630714
Amsterdam,Transvaalbuurt West,0.41468076709613294,0.5846139309807734
Amsterdam,Trompbuurt,0.40012745810596706,0.5921439573860251
Amsterdam,Tuindorp Amstelstation,0.4157972519674088,0.5816181390827666
Amsterdam,Tuindorp Frankendael,0.4190076172292376,0.5825322400442112
Amsterdam,Tuindorp Nieuwendam Oost,0.4223375933312837,0.5983595491412564
Amsterdam,Tuindorp Nieuwendam West,0.4205269448153801,0.5993402160233536
Amsterdam,Tuindorp Oostzaan Oost,0.40709579772892035,0.6067357922433332
Amsterdam,Tuindorp Oostzaan West,0.4048816438831986,0.6082641209368232
Amsterdam,Twiske Oost,0.41077613440064137,0.6098415603473033
Amsterdam,Twiske West,0.40900129803558977,0.6098164377089655
Amsterdam,Uilenburg,0.4116084269274339,0.5910672772337607
Amsterdam,Utrechtsebuurt Zuid,0.4100023883922625,0.5878530205497766
Amsterdam,VU-kwartier,0.40042077994512865,0.5779996073901387
Amsterdam,Valeriusbuurt Oost,0.401494398304461,0.584801243521849
Amsterdam,Valeriusbuurt West,0.3999153993244965,0.5842067941131404
Amsterdam,Valkenburg,0.41212716924845716,0.5905371608630897
Amsterdam,Van Brakelkwartier,0.3994139143512072,0.589774829754619
Amsterdam,Van Loonbuurt,0.40829357365046576,0.5885280866274597
Amsterdam,Van Tuyllbuurt,0.40037675132128864,0.5816507139877307
Amsterdam,Van der Helstpleinbuurt,0.4098819395513396,0.5846441089379804
Amsterdam,Van der Kunbuurt,0.4139808622015705,0.5824444311053562
Amsterdam,Van der Pekbuurt,0.41291426639793294,0.5979832439669353
Amsterdam,Veluwebuurt,0.4097141768089728,0.5797976947186074
Amsterdam,Venserpolder Oost,0.4221902844466298,0.5742556001136098
Amsterdam,Venserpolder West,0.4215252775809089,0.5723377780009004
Amsterdam,Vervoerscentrum,0.39518094036453505,0.6020888675567334
Amsterdam,Vivaldi,0.4055950859121169,0.5784669852342538
Amsterdam,Vliegenbos,0.41958209826707454,0.5983509765060754
Amsterdam,Vogelbuurt Noord,0.4166776065962019,0.5977289301064814
Amsterdam,Vogelbuurt Zuid,0.414723219171904,0.5967785364887581
Amsterdam,Vogeltjeswei,0.4256281706283858,0.5713879785245616
Amsterdam,Vondelpark Oost,0.40294122146925937,0.5870188244175244
Amsterdam,Vondelpark West,0.39884924494483626,0.5854347356525654
Amsterdam,Vondelparkbuurt Midden,0.4023846036805446,0.5876533312456966
Amsterdam,Vondelparkbuurt Oost,0.4042431176707399,0.5881062629824302
Amsterdam,Vondelparkbuurt West,0.3996946754542729,0.5866761753214057
Amsterdam,WG-terrein,0.4026407594731553,0.5885036621785522
Amsterdam,Walvisbuurt,0.4069857631682607,0.6102340742722872
Amsterdam,Waterloopleinbuurt,0.4108644052566412,0.5900324154427121
Amsterdam,Weesperbuurt,0.4118516424448645,0.5887443884534581
Amsterdam,Weespertrekvaart,0.4166125671691623,0.5794882576401462
Amsterdam,Weesperzijde Midden/Zuid,0.4130714121164146,0.5846220544746777
Amsterdam,Werengouw Midden,0.4235710929817696,0.5996488023070632
Amsterdam,Werengouw Zuid,0.4248617815177686,0.5982256860845145
Amsterdam,Westelijke eilanden,0.4070242613879641,0.5968194404903646
Amsterdam,Westerdokseiland,0.40823630837826674,0.5964685136307963
Amsterdam,Westergasfabriek,0.40315228199383124,0.5969152236166001
Amsterdam,Westerstaatsman,0.4025968034233508,0.5956466503854789
Amsterdam,Westhaven Noord,0.390641250034115,0.6056417132382512
Amsterdam,Westhaven Zuid,0.3900351090804986,0.5997467340211831
Amsterdam,Westlandgrachtbuurt,0.3967154493373562,0.5850458925705253
Amsterdam,Weteringbuurt,0.40799510423497454,0.5876660349696102
Amsterdam,Wielingenbuurt,0.40716460752865025,0.5822139075688926
Amsterdam,Wildeman,0.38436274966543754,0.588454230173447
Amsterdam,Willemsparkbuurt Noord,0.3996842793678615,0.5849738690016718
Amsterdam,Willibrordusbuurt,0.4111690514105893,0.5850917789363362
Amsterdam,Wittenburg,0.41582556855392644,0.5914762257478737
Amsterdam,Woon- en Groengebied Sloterdijk,0.3973894364407989,0.5968172577363224
Amsterdam,Zaagpoortbuurt,0.4043472667075437,0.5932077498268072
Amsterdam,Zamenhofstraat e.o.,0.4179262785004428,0.5967144405632833
Amsterdam,Zeeburgerdijk Oost,0.4230052567545671,0.5894693656234516
Amsterdam,Zeeburgereiland Noordoost,0.4295670552842023,0.5909616121217444
Amsterdam,Zeeburgereiland Noordwest,0.42529611762216785,0.5937173699873067
Amsterdam,Zeeburgereiland Zuidoost,0.4271868959819543,0.5907719563632122
Amsterdam,Zeeburgereiland Zuidwest,0.4256768117775947,0.5909601339747077
Amsterdam,Zeeheldenbuurt,0.4070322633214342,0.5980106631471079
Amsterdam,Zorgvlied,0.41081375741204174,0.5779550578179737
Amsterdam,Zuidas Noord,0.40233684183605883,0.5801666750769738
Amsterdam,Zuidas Zuid,0.4029325746420164,0.5786473616679468
Amsterdam,Zuiderhof,0.39867675331575503,0.5780011543177487
Amsterdam,Zuiderkerkbuurt,0.4098802218556505,0.5907805484451856
Amsterdam,Zuidoostkwadrant Indische buurt,0.4212470852167453,0.5873989981852598
Amsterdam,Zuidwestkwadrant Indische buurt,0.41976033472619423,0.5871305628786078
Amsterdam,Zuidwestkwadrant Osdorp Noord,0.3829908415624137,0.5857618187120576
Amsterdam,Zuidwestkwadrant Osdorp Zuid,0.38356205436315943,0.584288826170055
Amsterdam,Zunderdorp,0.42774517385408245,0.6054171065608506
Amsterdam,Zwarte Gouw,0.4311248962362894,0.5965480294502488
Amsterdam,de Plantage,0.4134818570724421,0.5894690526818289
Apeldoorn,Agrarisch gebied Beekbergen,0.6891143501010815,0.5158875178006624
Apeldoorn,Agrarisch gebied Beemte Broekland,0.6982827396969841,0.548677293198678
Apeldoorn,Agrarisch gebied Lieren-Oosterhuizen,0.6953801569427377,0.5152089246660339
Apeldoorn,Agrarisch gebied Uddel,0.635534641918676,0.5504354049207892
Apeldoorn,Agrarisch gebied Wenum,0.6863595418231928,0.548621418435925
Apeldoorn,Agrarisch gebied Wiesel,0.6812756557259572,0.5499092432433728
Apeldoorn,Anklaar,0.6921170988755936,0.5399499491811338
Apeldoorn,Bedrijvenpark Apeldoorn Noord,0.6927533285977597,0.5435144312892602
Apeldoorn,Bedrijvenpark Ecofactorij,0.704408395377344,0.5284197330659554
Apeldoorn,Bedrijvenpark Oost,0.7002475760623653,0.537258345906268
Apeldoorn,Beekbergen,0.6868684765345594,0.5142564956743991
Apeldoorn,Beemte,0.6924067013900151,0.5490720999196683
Apeldoorn,Berg en Bos,0.6777482772953839,0.5361092849009952
Apeldoorn,Binnenstad,0.685696364838828,0.5334982829695584
Apeldoorn,Bosgebied Beekbergen-West,0.6830379271758296,0.5118575282588749
Apeldoorn,Bosgebied Beekbergen-Zuid,0.6946892373646322,0.5072138748671213
Apeldoorn,Bosgebied Hoenderloo,0.6725290545051479,0.5007617903513466
Apeldoorn,Bosgebied Hoog Buurloo,0.6518309526908778,0.5191922026329611
Apeldoorn,Bosgebied Hoog Soeren,0.6587867981774282,0.5337215723947213
Apeldoorn,Bosgebied Loenen,0.7031100702803197,0.5001181545748682
Apeldoorn,Bosgebied Meerveld,0.6353232134175242,0.5404515144967651
Apeldoorn,Bosgebied Nieuw Milligen,0.6397420241872944,0.5353458626635901
Apeldoorn,Bosgebied Oosterhuizen,0.7030354775697771,0.5103184285295314
Apeldoorn,Bosgebied Ugchelen,0.6725134390058177,0.5209488413466159
Apeldoorn,Brinkhorst,0.6833181356485378,0.5333100477845385
Apeldoorn,Brouwersmolen-Noord,0.6806956830599105,0.5276093336703994
Apeldoorn,Brouwersmolen-Zuid,0.6800297237445823,0.5252806337062186
Apeldoorn,Brummelhof,0.6865362716721515,0.5308672869448271
Apeldoorn,Componistenkwartier,0.686912531091454,0.5250659305194274
Apeldoorn,De Bouwhof,0.6821024122154231,0.5234192532883669
Apeldoorn,De Haven,0.6879595102540684,0.5335630538966422
Apeldoorn,De Heeze,0.6839360684726159,0.529354503120164
Apeldoorn,De Hooilanden,0.7058679235133929,0.5190563816488618
Apeldoorn,De Hooilanden-Oosterhuizen,0.7039670352983667,0.5130435010032519
Apeldoorn,De Mheen,0.6934704010379877,0.5357265261939065
Apeldoorn,De Parken,0.6861341096078297,0.5367788618608785
Apeldoorn,De Voorwaarts,0.6940350720144471,0.5321853185009108
Apeldoorn,Dennenheuvel,0.6831161156159985,0.5214019099501888
Apeldoorn,Driehuizen,0.6807938546720996,0.5318154292177043
Apeldoorn,Groot Zonnehoeve,0.6976992021044756,0.5307300310085945
Apeldoorn,Het Goreld,0.7101316281657973,0.5071327189994418
Apeldoorn,Het Loo,0.6833951403020706,0.5410036637253576
Apeldoorn,Hoenderloo,0.6643600292975064,0.49832446078178866
Apeldoorn,Holthuizen,0.6828770354554808,0.5299113671225324
Apeldoorn,Hommelbrink,0.6853874096009542,0.5421644753178898
Apeldoorn,Hoog Soeren,0.6628718971177198,0.5356677812865539
Apeldoorn,Kayersmolen-Midden,0.6913734678612501,0.5246362653815626
Apeldoorn,Kayersmolen-Noord,0.6901468633991679,0.529627693918623
Apeldoorn,Kayersmolen-Zuid,0.6921828412371536,0.5221390016880063
Apeldoorn,Kerschoten,0.6863645703821459,0.5401875220454235
Apeldoorn,Kerschoten-West,0.6844214455065908,0.5399700697012568
Apeldoorn,Klarenbeek,0.711483107517154,0.5163613897081205
Apeldoorn,Kuipersveld,0.6935739405777739,0.5238143362952516
Apeldoorn,Lieren,0.6927914236123395,0.514887631980683
Apeldoorn,Loenen,0.701481396007073,0.49798412417862997
Apeldoorn,Loolaan-Noord,0.6832291120331374,0.5382421548037815
Apeldoorn,Malkenschoten,0.6880101985417686,0.5212788161253993
Apeldoorn,Matendonk,0.6979676571413406,0.5283704119581618
Apeldoorn,Matendreef,0.692138254056222,0.5287191725805966
Apeldoorn,Matengaarde,0.6958819656579621,0.5277843015941567
Apeldoorn,Matenhoek,0.6911319055519902,0.531429366886226
Apeldoorn,Matenhoeve,0.6985961798843086,0.5255699925670245
Apeldoorn,Matenhorst,0.693563783825243,0.5306024558422762
Apeldoorn,Matenveld,0.694918470206193,0.5248364934139773
Apeldoorn,Miggelenberg,0.6666071180589983,0.5010732402916677
Apeldoorn,Orden,0.6785502896583,0.5294226256311578
Apeldoorn,Orderbos,0.6733075915508342,0.5286275692364972
Apeldoorn,Osseveld-Oost,0.6979155150148101,0.5361181211553766
Apeldoorn,Osseveld-West,0.6946343744107956,0.5344863382877985
Apeldoorn,Paleispark,0.6811291093182665,0.5412487010191112
Apeldoorn,Park Berg en Bos,0.6750429230320846,0.5352377586022191
Apeldoorn,Rivierenkwartier,0.6896342317327867,0.5249199314974285
Apeldoorn,Sleutelbloem,0.6892376114502322,0.5382378202382265
Apeldoorn,Sluisoord,0.6908003429717483,0.53774428448378
Apeldoorn,Spainkbos,0.6829222073822003,0.5366405884282807
Apeldoorn,Sprengenbos,0.6805957053131364,0.5353259629661391
Apeldoorn,Sprengenweg-Noord,0.682659336072268,0.5354078289400347
Apeldoorn,Sprenkelaar,0.6952092802434815,0.5378602280575362
Apeldoorn,Staatsliedenkwartier,0.6893257844195345,0.5286470769402857
Apeldoorn,Stadhoudersmolen,0.687873845686398,0.5446033076526257
Apeldoorn,Uddel,0.6389840985969086,0.5500189844050579
Apeldoorn,Ugchelen,0.6782959617550378,0.5229478404577546
Apeldoorn,Ugchelen-Zuid,0.6761939480765673,0.5207756855843784
Apeldoorn,Vogelkwartier,0.6871072477854847,0.5281491490317972
Apeldoorn,Welgelegen,0.6902330736707049,0.5334987390051362
Apeldoorn,Wenum,0.6842136628282733,0.547944261409705
Apeldoorn,Wernem,0.684828126673984,0.5218107300596806
Apeldoorn,Westenenk,0.6836925014470053,0.5268747351453875
Apeldoorn,Winkewijert,0.6847683951194994,0.525538261069224
Apeldoorn,Wolthuis,0.7041850229287242,0.5350152042011085
Apeldoorn,Woudhuis,0.6985084283837693,0.5336290023141474
Apeldoorn,Zevenhuizen,0.6900313033322648,0.5351310386081164
Apeldoorn,Zuidbroek - De Wellen,0.6968780645106442,0.5401336618217577
Apeldoorn,Zuidbroek - Mozaïek & Rooster,0.6947128070212534,0.5426269866928292
Appingedam,Appingedam-Centrum,0.9093056421612542,0.9434607086294473
Appingedam,Appingedam-Oost,0.911727382399203,0.9413317710234468
Appingedam,Appingedam-West,0.9062249625755561,0.9424395015598082
Appingedam,Verspreide huizen Damsterdiep en Eemskanaal,0.9063399276254469,0.9394699651354286
Appingedam,Verspreide huizen ten noorden van het Damsterdiep,0.905345306759773,0.9458759435760136
Appingedam,Verspreide huizen ten zuiden van Eemskanaal,0.908505465346534,0.935771129770819
Arnhem,'t Duifje,0.6769503074567162,0.43821097538540826
Arnhem,Alteveer/Cranevelt,0.6721092187833108,0.456812630371499
Arnhem,Angerenstein,0.6805180689640398,0.45292128913425417
Arnhem,Arnhemse Allee,0.6819716093197888,0.45722037863018306
Arnhem,Arnhemse Broek,0.677656109661814,0.44719018554968143
Arnhem,Bakenberg,0.6644273684346722,0.45757695966872125
Arnhem,Bakenhof,0.6769336965577487,0.4419888713088052
Arnhem,Bij de John Frostbrug,0.6744878436447324,0.4466549639177845
Arnhem,Boulevardwijk,0.6753252047539959,0.44786528700198963
Arnhem,Brouwerijweg e.o.,0.6683516425916965,0.45061663874793245
Arnhem,Burgemeesterswijk,0.6692405411643493,0.4512027635986953
Arnhem,De Laar-Oost,0.6626081206156976,0.4355411195485115
Arnhem,De Laar-West,0.6596426985120747,0.4366746170269134
Arnhem,De Overmaat,0.667137281556918,0.4385334810571185
Arnhem,Eimersweide,0.672210175043924,0.4405921927817649
Arnhem,Elden,0.664962608059261,0.43995546502386673
Arnhem,Elderhof,0.6624528756052052,0.441891246071182
Arnhem,Elderveld-Noord,0.6599517368940266,0.441351807136431
Arnhem,Elderveld-Zuid,0.6595050619921107,0.439693765504213
Arnhem,Elsweide,0.6845452360249317,0.4510513222304896
Arnhem,Geitenkamp,0.680633143674318,0.4564128041558403
Arnhem,Graaf Ottoplein e.o.,0.67374641548808,0.4515561616239375
Arnhem,Groene Weide,0.67352181731806,0.4436766198632127
Arnhem,Gulden Bodem,0.6678505230373362,0.45287858605719794
Arnhem,Hazegrietje,0.6743417047513286,0.45377523860462915
Arnhem,Heijenoord,0.6662597120639651,0.4508153961271889
Arnhem,Het Dorp/Mariëndaal,0.6654595217929475,0.45181980722784437
Arnhem,Holthuizen,0.6729123933777044,0.43667280318690943
Arnhem,Hommelstraat,0.6744449199857354,0.4496079379335874
Arnhem,Hoogkamp,0.6649574864796359,0.45393176502446103
Arnhem,Ijsseloord,0.6892523025627009,0.44690413475171675
Arnhem,Immerloo I,0.674731904367453,0.44142310228967446
Arnhem,Immerloo II,0.6757522888122638,0.44029149340826185
Arnhem,Industrieterrein,0.6808455063731471,0.445370135785538
Arnhem,Janssingel,0.6727223359245033,0.4494810695509917
Arnhem,Kamillehof,0.6755715494741025,0.4425405665999698
Arnhem,Klarenbeek,0.677644063535832,0.4552259300942916
Arnhem,Klarendal-Noord,0.6753577976115366,0.4510866762523251
Arnhem,Klarendal-Zuid,0.6759015132163687,0.4505894522295221
Arnhem,Klingelbeek,0.6636551864258975,0.44870946711341614
Arnhem,Kronenburg,0.6688877637528174,0.4399050930518973
Arnhem,Lombok,0.665886287600633,0.44976220281757123
Arnhem,Malburgen-West,0.6700678048129604,0.4437419812659694
Arnhem,Markt,0.6731439280400761,0.4480780957760243
Arnhem,Meinerswijk/De Praets,0.6687991711006461,0.4473835942797995
Arnhem,Middelgraaflaan e.o.,0.6729775519038733,0.44268358127527746
Arnhem,Molenbeke,0.6774296344658286,0.4500178911499745
Arnhem,Monnikenhuizen,0.679118167298264,0.4556317093735924
Arnhem,N.O. van Schaarsbergen,0.6693347787991389,0.46664412322633253
Arnhem,Nieuwe Kadekwartier,0.6753566708940257,0.4458445395360891
Arnhem,Onder de Linden,0.6756159971820042,0.45218801460428587
Arnhem,Over het Lange Water,0.6869206489746194,0.44893184007320924
Arnhem,Paasberg,0.6829353421840667,0.45388632755388525
Arnhem,Plattenburg,0.6808299127813737,0.4509889324331532
Arnhem,Presikhaaf I,0.6810410227674374,0.44946069140028144
Arnhem,Presikhaaf II,0.681925475656571,0.4483334911391185
Arnhem,Presikhaaf III,0.6844118916975042,0.44765625260084596
Arnhem,Rijkerswoerd-Midden,0.6688040250037882,0.4337445234614227
Arnhem,Rijkerswoerd-Oost,0.6708324187859728,0.43313306247568517
Arnhem,Rijkerswoerd-West,0.6675761723113239,0.4357462167643253
Arnhem,Rijnstraat,0.672193890595426,0.4487591551702647
Arnhem,Schaarsbergen,0.6628755883386825,0.46385801827254386
Arnhem,Schuytgraaf-Centrum,0.6570472492219824,0.4375594906860713
Arnhem,Schuytgraaf-Noord,0.6547702723383181,0.43998751024621624
Arnhem,Schuytgraaf-Zuid,0.6554119519220655,0.43644648537268566
Arnhem,Sonsbeek-Noord,0.6739026679636364,0.4524913641572217
Arnhem,Sonsbeek/Zijpendaal,0.6705046994475552,0.4527777485358837
Arnhem,Spijkerbuurt,0.6755364386973574,0.44895790570774075
Arnhem,St. Janskerkstraat e.o.,0.6775849098324433,0.45200182400113986
Arnhem,St. Marten,0.6735512525879813,0.45051550700728477
Arnhem,Statenkwartier,0.6781702327901926,0.4479329221887666
Arnhem,Stationsplein,0.6709234129067718,0.4490203049512933
Arnhem,Sterrenberg,0.6660522588738533,0.45262292785265645
Arnhem,Terrein ENKA,0.679120072820238,0.45066692010822773
Arnhem,Transvaalbuurt,0.6723872097952331,0.4502295927606476
Arnhem,Utrechtsestraat,0.6698086107368083,0.44914544664716977
Arnhem,Van Verschuerbuurt,0.6754753393670014,0.44674312958227336
Arnhem,Velperweg-Noord,0.6777744870807387,0.45117127397878426
Arnhem,Vredenburg,0.6710088997133491,0.4382516670958739
Arnhem,West van Schaarsbergen,0.6543910562329643,0.46240807326210465
Arnhem,Weverstraat,0.6719256432724268,0.44764709005574693
Arnhem,Winkelcentrum,0.683730936567078,0.44945201537939317
Arnhem,Zeegsingel e.o.,0.6724019565307603,0.4420164099702534
Assen,Amelterhout,0.8415466949553537,0.8235520809450522
Assen,Anreep/Schieven,0.8421465463700059,0.8153156157047534
Assen,Asserbos,0.8354757783618029,0.8187035708499453
Assen,Baggelhuizen Midden,0.8288374414840574,0.8180781641146218
Assen,Baggelhuizen Noord,0.8284832684076356,0.8198819049455995
Assen,Baggelhuizen Zuid,0.8300198260024938,0.8163071387851157
Assen,Bedrijventerrein Marsdijk Oost,0.8439213262788301,0.8276918081244681
Assen,Bedrijventerrein Marsdijk West,0.8405886268875528,0.8286657962871183
Assen,Bedrijventerrein Oost,0.840369362481739,0.8267879809672144
Assen,Bedrijventerrein West,0.8387637445818744,0.8262702367742035
Assen,Bomenbuurt,0.837344967303274,0.8195072874897946
Assen,Bos en Golf,0.8257666957990111,0.828713952278631
Assen,Brinkkwartier,0.8363073023502684,0.8216768637277043
Assen,Componistenbuurt Oost,0.8367921104544379,0.8272541021932455
Assen,Componistenbuurt West,0.8350882453985207,0.827585634867157
Assen,Cultuureelkwartier,0.8349173033828632,0.8220947144343542
Assen,De Beemden,0.8428990753633733,0.8305400018488625
Assen,De Boskamp,0.8330297351715618,0.814932057212203
Assen,De Breeën,0.840475912182982,0.8317394397303419
Assen,De Dorpen,0.8389560554608192,0.8195670942360149
Assen,De Dreven,0.8422887128822713,0.8318242184961875
Assen,De Esch,0.8364289401159162,0.8199579493407184
Assen,De Goorns,0.8422903941951831,0.8295930524300935
Assen,De Hamels,0.8451928641589564,0.8318946606229316
Assen,De Hertenkamp,0.8351091641474135,0.8211428445429445
Assen,De Heugten,0.8408018373854999,0.8305341432160874
Assen,De Hoogspanning,0.8264643342564832,0.8229484536852156
Assen,De Hoven,0.8399132054834718,0.8295679431262318
Assen,De Hullen,0.8441408440108962,0.8309586613639828
Assen,De Kampen/De Essen,0.8376715847482149,0.830239839552313
Assen,De Kleuven,0.8440252116062537,0.8322849588234652
Assen,De Landen/De Akkers,0.8363321257063524,0.8303698772790029
Assen,De Lariks Oost,0.8333507741560808,0.8228784582969302
Assen,De Lariks West,0.8301421657856973,0.823242819068942
Assen,De Maten,0.8360804945662682,0.8141910603882649
Assen,De Messchen,0.8447908482100995,0.8334291642901699
Assen,De Stoepen,0.8445907515482514,0.8291827994603291
Assen,De Velden/De Stukken,0.8346008921974817,0.8308512564884164
Assen,De Venen/De Wallen,0.83486930215751,0.8293532255229362
Assen,De Zoom,0.8257105985246889,0.8213214534313749
Assen,Dichtershof,0.8377393677474897,0.8245537121803423
Assen,Dijkveld,0.8445212596686112,0.8245786572660992
Assen,Erfgoedkwartier,0.8367604693058087,0.8213230019961626
Assen,GGZ-terrein,0.8389894211757543,0.8170476640941776
Assen,Galgenveld,0.837343138193182,0.8227553109905935
Assen,Graswijkbuurt,0.8345253072911237,0.809017578939643
Assen,Groene Dijk,0.828591384064824,0.8243967872820703
Assen,Havenkanaal Noordzijde,0.8405392752611656,0.8255206291394607
Assen,Havenkanaal Zuidzijde,0.839506629894579,0.8235025781091743
Assen,Het grote Veld,0.8458111519881497,0.8375800942499527
Assen,Houtlaan,0.8437025647756274,0.8229247465555642
Assen,Huize Nassau,0.8285238395729605,0.8221997610283924
Assen,Kazerneterrein,0.8305882232780052,0.8209477576403824
Assen,Kloosterbos,0.8229570135917225,0.8269337158801263
Assen,Kloostergaarde,0.821458699721656,0.8252889934787623
Assen,Kloosterhage,0.8218384867219802,0.8236881171884477
Assen,Kloosterhaven,0.8241336667624108,0.8227744737243599
Assen,Kloosterhout,0.8249190892530149,0.8265096879003196
Assen,Kloosterhoven,0.8236818592742637,0.8249952314845667
Assen,Kloosterkade,0.8223511890751137,0.8225166978454257
Assen,Kloosterlanen,0.8254429839795605,0.824257675823461
Assen,Kloosterstede,0.8232940752040155,0.8259016037330076
Assen,Kloostertuinen,0.8228354421596268,0.823751104936147
Assen,Kloosterveste,0.8240250715274694,0.8238031117650757
Assen,Koopmanskwartier,0.8360771954428984,0.8228380470559492
Assen,Landgoed Lariks,0.8314038096646944,0.82279313801815
Assen,Lauwers,0.8280396144000439,0.8210766208444715
Assen,Loon,0.8491183503809938,0.8288162590645974
Assen,Luchiesland Noord,0.8331920293616433,0.8262755529940052
Assen,Luchiesland Zuid,0.832049541119991,0.824455861164579
Assen,Messchenveld,0.8413593596526879,0.8334667043090593
Assen,Natuurgebied Amelte,0.8448315520168017,0.8209507214140476
Assen,Oranjebuurt,0.8379990826785679,0.8225516160248777
Assen,Oude Gasfabriek,0.832812429386703,0.8213393818584549
Assen,Oude Molenbuurt,0.8353692299023701,0.8238868259957369
Assen,Overcingel,0.8371628168743818,0.8207055521864981
Assen,Park Diepstroeten,0.838503948813754,0.8146929492355212
Assen,Peelerpark,0.8373726794540923,0.8327141998570782
Assen,Pittelo Midden,0.8307880006264691,0.826151141546706
Assen,Pittelo Noord,0.8316649738736119,0.8275311167223067
Assen,Pittelo Zuid,0.8297200082339031,0.8246917689977586
Assen,Planetenbuurt,0.8242940586602351,0.8215274781810413
Assen,Recreatiepark Pittelo,0.8328774313221856,0.8277225665899969
Assen,Recreatiepark Zeijerveen,0.8260112845157411,0.8264616297633247
Assen,Rhee,0.8383852447555125,0.8362845535832689
Assen,Schildersbuurt,0.8402582441652225,0.8228154488602962
Assen,Sluisdennen,0.8423701162178346,0.8199543680032719
Assen,Sportpark Stadsbroek,0.8320189512490954,0.8178031574118736
Assen,Sterrenbeeldenbuurt,0.8228579197933082,0.821177149906646
Assen,Ter Aard,0.8320904569777497,0.8329628579822439
Assen,Ubbena,0.8388924345754014,0.8413023386902084
Assen,Uitbreidingsgebied Kloosterveen,0.8201333019094456,0.8216563452217797
Assen,Veningerland,0.8342126898760468,0.8249626157000988
Assen,Verspreide huizen Anreep,0.8419085027171361,0.81350227321005
Assen,Verspreide huizen Loon,0.8469289080367418,0.8298190080108192
Assen,Verspreide huizen Schieven,0.843157604519367,0.8179418129597401
Assen,Verspreide huizen Ter Aard,0.8307005281916906,0.8358696393808327
Assen,Verspreide huizen Ubbena Oost,0.8442021087098052,0.8434306806685951
Assen,Verspreide huizen Ubbena West,0.8353115360822859,0.8418027412159828
Assen,Verspreide huizen Witten,0.8223453527407786,0.8154276077685647
Assen,Vredeveld Noord,0.8401059108212042,0.8213753229962953
Assen,Vredeveld Zuid,0.8408014390283531,0.8189073007084194
Assen,Vreebergen,0.8426185473295967,0.8241231268267404
Assen,Westerpark,0.8311176775651942,0.8198040548706073
Assen,Witten,0.8249275293895438,0.8167426809970996
Assen,Zeijerveld,0.8251970985793483,0.8360725012397505
Assen,Zuid Molukse Buurt,0.8322616710079875,0.8253095909082822
Assen,Zuiderpark,0.836225470671593,0.8164932552426339
Assen,Zwarte Water,0.8353924611414295,0.8259505550631154
Asten,Asten,0.6317246839556349,0.23628669899910323
Asten,De Loverbosch,0.6353546394736821,0.23658912725321518
Asten,Heusden,0.6360047710597139,0.22900943275253924
Asten,Nobis,0.6328260424610294,0.23982726372231153
Asten,Ommel,0.6317858516537316,0.24328037512471493
Asten,Verspreide huizen Achterbosch en Rinkveld,0.6406992236392892,0.23686832212319073
Asten,Verspreide huizen Asten,0.626068135429978,0.24021613343806952
