gemeente,buurt_naam,x,y
Koggenland,Drechterlandsedijk en omgeving,121420.97579569893,515627.6059498205
Koggenland,Duinweid en omgeving,123163.50839999998,520708.8212
Koggenland,Geesterland en omgeving,121833.61089795917,515450.24527891155
Koggenland,Grosthuizen,127302.10499999991,514554.64969565225
Koggenland,Handelskade en omgeving,122403.13669543143,521174.8834416242
Koggenland,Hensbroek Verspreide huizen,120252.22536446,519035.0367849896
Koggenland,Het Veer en omgeving,125704.3319083333,514652.7536722223
Koggenland,Jaagweg en omgeving,125745.63672826086,514402.7245869566
Koggenland,Kantbeugel en omgeving,125480.14252212388,515473.5682522122
Koggenland,Kanteel en omgeving,125258.91013357388,515517.98999999993
Koggenland,Kerkebuurt,128380.27436538458,516998.6310961538
Koggenland,Klipper en omgeving,121671.13031677024,521204.0687763978
Koggenland,Laan van Meerweijde en omgeving,122500.83080386728,520570.6161988952
Koggenland,Lange weide en omgeving,126622.2507326732,512766.89918811916
Koggenland,Mijzerdijk,122633.4376296296,514861.14711111115
Koggenland,Nijenburglaan en omgeving,122863.79086896541,520831.29152758553
Koggenland,Obdam Verspreide huizen Oost,122955.81899999994,520582.79669642856
Koggenland,Obdam Verspreide huizen West,121774.66131944442,521318.0035694444
Koggenland,Oosteinde,129773.18826865671,517215.4241641791
Koggenland,Oudendijk Verspreide huizen,127077.49364016105,512877.0464021422
Koggenland,Pastoor Lemeerstraat en omgeving,124962.49490996776,515897.94326688116
Koggenland,Reigerlaan Obdam en omgeving,121847.04349999977,520891.7612074075
Koggenland,Reigerlaan Ursem en omgeving,121264.51667953651,515873.6582355213
Koggenland,Rietgras en omgeving,125537.96720520231,515868.17174566444
Koggenland,Ruijterstraat en omgeving,121663.05549999996,515802.1891679102
Koggenland,Rustenburg,120514.6867538462,516519.94636923086
Koggenland,Scharwoude Verspreide huizen,129540.19790000003,515285.078575
Koggenland,Scharwoude en omgeving,129678.77574242413,514930.7699343438
Koggenland,Singel en omgeving,125149.76561463422,516286.95157073165
Koggenland,Slagterslaan en omgeving,128884.20886086958,517278.1483275364
Koggenland,Spierdijk Verspreide huizen,124926.26381720432,517970.66912365594
Koggenland,Spierdijkerweg en omgeving,124794.19212098753,518145.25908395037
Koggenland,Tuinderij en omgeving,122172.43793333335,515740.1191555554
Koggenland,Ursem Verspreide huizen Noord,122023.57804191606,516602.9750778442
Koggenland,Ursem Verspreide huizen Oost,123295.19153087721,515504.4262674986
Koggenland,Weerestraat en omgeving,121980.94073397425,521197.9884006408
Koggenland,West en omgeving,125146.08824999999,514890.8019999999
Koggenland,Westeinde,126963.64666666671,516799.3254130436
Koggenland,Wieken en omgeving,125597.47796907205,514861.9030824744
Koggenland,Wogmeer Oost,124481.69421505374,518908.98688172054
Koggenland,Wogmeer West,122659.83073387097,518225.6082338712
Koggenland,Zuidermeer Verspreide huizen West,126807.91319672129,519616.50152459013
Koggenland,Zuidermeerweg en omgeving,127124.19331192659,519698.67774311913
Koggenland,Zuidgouw en omgeving,121777.74543356642,515567.9111958041
Krimpen aan den IJssel,Boveneind,101753.83016555947,437504.41020388366
Krimpen aan den IJssel,Kortland-Noord,100348.75994865279,436878.74914260005
Krimpen aan den IJssel,Kortland-Zuid,101101.48644161758,436392.6875208721
Krimpen aan den IJssel,Langeland,102209.40639293607,437022.5746581528
Krimpen aan den IJssel,Lansingh-Zuid,101361.88945742561,436028.02193168324
Krimpen aan den IJssel,Oud Krimpen,99703.87086157475,436122.3560092852
Krimpenerwaard,Achterbroek,107744.8484095238,442406.557647619
Krimpenerwaard,Agterpoort,112975.97300724631,445763.27555072465
Krimpenerwaard,Ammerstol,115212.70473086121,437865.51069976063
Krimpenerwaard,Beneden-Haastrecht,111145.6009787234,446210.16293617024
Krimpenerwaard,Benedenberg en Zuidbroek,111225.58536708861,438837.8224113923
Krimpenerwaard,Benedenheul,109983.1299506173,441209.6001234567
Krimpenerwaard,Benedenkerk,111862.48495900692,442489.53844873613
Krimpenerwaard,Bergambacht-Dorp,113404.2561826348,438618.41257485095
Krimpenerwaard,Bergstoep,113560.257345119,437843.27360620745
Krimpenerwaard,Bergvliet,113122.35666566266,445457.31868072296
Krimpenerwaard,Berkenwoude,108264.71597142862,439909.0348714285
Krimpenerwaard,Beroepenbuurt,102521.4515555556,434111.06137283944
Krimpenerwaard,Bilwijk,112275.82678260868,444055.219652174
Krimpenerwaard,Binnen Krimpen,102557.50342681051,434479.57730662567
Krimpenerwaard,Bonrepas,117045.08231372549,442299.65072549024
Krimpenerwaard,Boven-Haastrecht,114823.26360907978,447058.77710132016
Krimpenerwaard,Bovenberg westelijk van de Fransekade,116003.86795652176,440548.7081449276
Krimpenerwaard,Bovenkerk,113578.00315730336,442895.55214606726
Krimpenerwaard,Bovenstad,115716.97508333337,438427.0849583334
Krimpenerwaard,Gouderak,106315.58515871712,444330.2651282893
Krimpenerwaard,Goudseweg,111814.09335294119,443935.81241176475
Krimpenerwaard,Haastrecht-Dorpskern,113033.08922876924,446058.71437766816
Krimpenerwaard,Het Beijersche,110043.14989181927,444171.76976463484
Krimpenerwaard,Hofkamp,113276.33039094656,445722.51054732525
Krimpenerwaard,Hoofdstraat,103047.98806907894,434415.54380811413
Krimpenerwaard,Industrieterrein,107102.5573656716,434835.4470522388
Krimpenerwaard,Industrieterrein Krimpen,102221.16092727272,434079.37927272724
Krimpenerwaard,Kadijk en Kadijkselaan,113371.49953846153,439510.08533333335
Krimpenerwaard,Koninginnenbuurt,106759.57199503323,434676.9411440398
Krimpenerwaard,Koolwijk,112305.55696969698,441230.46787878784
Krimpenerwaard,Krimpen Centrum,102828.96466894193,434081.281750853
Krimpenerwaard,Krimpen-Oost,103575.55511536305,434459.29707001493
Krimpenerwaard,Lekdijk,101174.54642313288,434713.4158959908
Krimpenerwaard,Lekdijk-Oost en Provinciale weg (ged.),114175.92374766355,438048.37304672896
Krimpenerwaard,Lekdijk-West en Provinciale weg (ged.),111858.1264057971,436621.64439130435
Krimpenerwaard,Lekkerkerk-Oost,106228.57877720207,434769.54448013817
Krimpenerwaard,Molenwerf en omstreken,106212.48206111112,434446.2687444444
Krimpenerwaard,Opperduit,108740.37304379557,434869.94659489056
Krimpenerwaard,Ouderkerk aan den IJssel,103401.8897749866,438532.269946553
Krimpenerwaard,Prinsessenbuurt,106775.38242181817,435018.3803418186
Krimpenerwaard,Provinciale weg (ged.) De Hem en Hogedijk (ged.),116508.3835,439478.89056666667
Krimpenerwaard,Rozendaal,117273.97607894737,447611.7661315789
Krimpenerwaard,Schoonhoven-Noord,117833.6117994792,440563.301960937
Krimpenerwaard,Schoonhoven-Oude Stad,118169.29427031867,439858.82430579164
Krimpenerwaard,Schoonhoven-West,117377.80967355367,440448.9318022433
Krimpenerwaard,Schoonouwen,113954.23470967742,441800.7507580646
Krimpenerwaard,Schuwacht,105069.13559863945,434009.47902721097
Krimpenerwaard,Stein,112808.69372884613,446217.65836730757
Krimpenerwaard,Stolwijk,112753.99356398992,442894.29959410464
Krimpenerwaard,Stolwijkersluis (ged.),109643.68705555558,446286.33113888884
Krimpenerwaard,Tiendhoek,106865.41990737552,435396.8532315606
Krimpenerwaard,Tiendweg Noord,102917.1088314176,434869.7694521073
Krimpenerwaard,Tiendweg-West,105870.09093518519,435147.2989722222
Krimpenerwaard,Tussenlanen,114557.4175471698,439341.3030000001
Krimpenerwaard,Uitbreiding Dorp,113848.16672727294,438710.14573342435
Krimpenerwaard,Verspr. huizen Haastrecht Noord,113494.46943859648,446675.4288421054
Krimpenerwaard,Verspr. huizen Haastrecht Zuid,115483.66994871794,445693.2065641026
Krimpenerwaard,Verspr. huizen Krimpen aan de Lek,101595.92881818184,435585.2093636364
Krimpenerwaard,Verspr. huizen Lekkerkerk,107364.00139534885,436664.7804651163
Krimpenerwaard,Verspr. huizen Ouderkerk Noord,103753.98412227802,441842.85908040206
Krimpenerwaard,Verspr. huizen Ouderkerk Oost,105265.44776712329,438059.37052054796
Krimpenerwaard,Vlist,115891.00095852539,443486.99901382485
Krimpenerwaard,"Vlist, Bovenberg en Lekdijk",117363.54612621358,439871.9847475728
Krimpenerwaard,Voorstraat en Centrum,106486.12146813722,434298.4499632355
Krimpenerwaard,Wibautsraat en Lorentzweg,106477.11369496022,434655.08174801053
Krimpenerwaard,Willige-Langerak,119281.72069966167,439883.6290245353
Krimpenerwaard,Zaag,100225.90300390428,435284.0474536972
Krimpenerwaard,Zevender,118958.23086065576,440401.20953278674
Laarbeek,Aarle-Rixtel,172471.9782245989,391196.6742591525
Laarbeek,Bedrijventerrein Beekerheide,172724.05401898734,392863.0111202532
Laarbeek,Bedrijventerrein Bemmer,172099.96939224147,395197.1369741381
Laarbeek,Bedrijventerrein Duivenakker,173061.3630769231,390885.92353846156
Laarbeek,Bedrijventerrein Torenakker,171872.41351111114,391322.7830222222
Laarbeek,Beek,171818.36532809574,393389.32446726563
Laarbeek,Donk,171546.60200211973,394564.35903391644
Laarbeek,Industrieterrein Bavaria,170137.68800000005,392068.5866063831
Laarbeek,Lieshout,169318.23901946464,392245.83737347927
Laarbeek,Mariahout,167717.65555394188,394644.6512842323
Laarbeek,Verspreide huizen Beek en Donk,172050.75491573024,393969.0760116916
Laarbeek,Verspreide huizen Heikant,174233.68331426667,392007.76453182136
Laarbeek,Verspreide huizen Laar en Strijp,171373.5495846154,391046.4633692307
Laarbeek,Verspreide huizen Lieshout,168628.50137742655,391607.6899617559
Laarbeek,Verspreide huizen Mariahout,167878.6564548105,394770.28086880455
Landerd,Nabbegat-Voederheil,174676.8055973154,413323.52879194636
Landerd,Oventje,174964.6892947368,409834.0858315791
Landerd,Overige verspreide huizen,173052.30846036386,418353.57936108677
Landerd,Reek,175356.65114373068,417422.8833425079
Landerd,Schaijk,171991.59493859948,417415.0401379777
Landerd,Verspreide huizen Duifhuis-Kreitsberg,175902.2814711539,413462.93665384606
Landerd,Verspreide huizen Mun,169920.52839411772,416951.527970588
Landerd,Verspreide huizen Peel,177991.03991228066,410593.55407017557
Landerd,Verspreide huizen Reekse Heide en Bovenland,175608.16345833335,416651.79721875006
Landerd,Verspreide huizen Schaijkse Heide,172630.47993150682,415808.8363630134
Landerd,Verspreide huizen Trent-Graspeel,176472.03429999997,410792.3726866666
Landerd,Verspreide huizen Zevenhuis,173674.0206896552,412182.86388505745
Landerd,Zeeland,174919.2333941701,412077.6511762332
Landgraaf,Abdissenbosch,200544.65537062686,326002.2879834713
Landgraaf,Achter de Haesen,199440.58335570482,322902.81050671136
Landgraaf,Achter den Winkel,198916.52851950037,322253.65345703374
Landgraaf,Brunssumerheide (1),199432.6996,327256.789
Landgraaf,Buitengebied Brunssumerheide (2),198719.69717754237,324636.5592036912
Landgraaf,De Dormig,199687.80755082762,323434.4049456267
Landgraaf,De Streep,199132.04019009596,323287.1785495209
Landgraaf,Eiske,199078.04248845385,321491.2441830499
Landgraaf,Exdel,199287.84819123504,324465.0472788846
Landgraaf,Gravenrode,200373.9038541604,321906.5196709299
Landgraaf,Groenstraat,201982.60771134018,324662.1677752579
Landgraaf,Heistraat,199308.6251521739,320644.97163478273
Landgraaf,Hoefveld,200820.21376212838,323846.56675586867
Landgraaf,Kakert,198612.73113075068,323967.06460290554
Landgraaf,Klinkerkwartier,199779.86918313263,322987.87541927746
Landgraaf,Lauradorp,201265.17992071595,324989.6769852939
Landgraaf,Leenhof,198674.45943287667,322872.94456986315
Landgraaf,Lichtenberg,199507.2838199565,323782.6486963122
Landgraaf,Mijnbuurt,199328.76930128963,321521.8435064477
Landgraaf,Namiddagsche Driessen,201271.06946881287,325673.91504828964
Landgraaf,Nieuwenhagerheide,199905.99267850374,324738.65483195934
Landgraaf,Op de Kamp,199858.9828348966,324047.0297560974
Landgraaf,Oud Nieuwenhagen,200458.6914094392,324282.6576135092
Landgraaf,Parkheide,200739.33734706565,325453.19663190295
Landgraaf,Rimburg,203990.61962569825,325168.6159972068
Landgraaf,Schaesberg Centrum,199211.27115751914,322556.28917982674
Landgraaf,Waubach,201835.74019939077,325305.4775182927
Landsmeer,Den Ilp,122722.13197997583,496654.5749976997
Landsmeer,Landsmeer,122949.33603187236,493872.2681842638
Landsmeer,Plan Centrum-Noord,123220.30074822839,493997.3010733957
Landsmeer,Plan Centrum-West,122273.90542399562,493509.08614680526
Landsmeer,Plan Centrum-Zuid,123000.80621428559,493360.2474198251
Landsmeer,Purmerland,123771.35135329339,499345.6002215566
Landsmeer,Verspreide huizen ten oosten van Landsmeer,124951.43986263736,493775.578131868
Langedijk,Broek op Langedijk,115509.94144305061,521470.20505627204
Langedijk,Koedijk,111355.90613761467,522227.0460091743
Langedijk,Laanweg en Waarddijk,117229.36725160753,525389.9112495346
Langedijk,Noord-Scharwoude,115905.41710834476,524025.92437599145
Langedijk,Oudkarspel,115313.29093199795,525097.9429233806
Langedijk,Sint Pancras,114323.83503853215,519341.06449908274
Langedijk,Zuid-Scharwoude,115856.55613401387,522829.7988771814
Lansingerland,Ackerse Zoom,93740.4951023621,445804.24777296575
Lansingerland,Annie M.G. Schmidtpark Midden,92860.03783333335,445201.89516666665
Lansingerland,Bedrijventerrein Rodenrijs,91040.9020614035,444029.1679824563
Lansingerland,Beemdenbuurt,93598.78971258276,445024.8541139072
Lansingerland,Bergboezem,89526.73105263157,444200.26447368425
Lansingerland,Bergsche Ackers,93988.39781965317,445308.77222658956
Lansingerland,Bergse Nos,96129.3764,442681.35945000005
Lansingerland,Berkel Dorp,92457.05190189523,445323.6438963208
Lansingerland,Berkelse Poort,92417.59631884059,444889.2703188404
Lansingerland,Bloemenbuurt,91426.51931516586,444212.3009952606
Lansingerland,Bolwerk,91291.33627707008,444477.6413503185
Lansingerland,Bomen- en Struikenbuurt,93087.8160189036,446189.8900415879
Lansingerland,Bomenbuurt,97049.53691015171,446747.13577246224
Lansingerland,Bonfut,91609.9048625,443829.724125
Lansingerland,Boterdorpse Zoom,93190.55617959188,445106.9643306123
Lansingerland,Buurt 2741,91005.19373474186,445289.3855727699
Lansingerland,Buurt 2851,90860.26635987256,444428.3414108284
Lansingerland,Componistenbuurt,93489.28338076922,446152.69365384616
Lansingerland,De Driehoek,94711.21068571432,445028.4553714286
Lansingerland,De Hoefslag,96706.770205314,447764.2743864729
Lansingerland,De Tuinen,96799.1217235772,447263.906693767
Lansingerland,Dorp Bergschenhoek,94242.52016499115,444599.5998894147
Lansingerland,Edelsteenbuurt,93743.1331790235,446611.142108499
Lansingerland,Eilandenbuurt,93480.28153442031,444557.05448913045
Lansingerland,Gouden Griffelbuurt,91317.46819186049,444879.6015988371
Lansingerland,Gouden Uilbuurt,91408.78361861315,445186.82876277354
Lansingerland,Havenbuurt,91464.75745742359,445724.27723689977
Lansingerland,Hoeksekade,94881.93174545452,444371.82075757586
Lansingerland,Klappolder,97131.53571093752,449051.7071562501
Lansingerland,Kruisweg,97324.88906382979,450971.6364680852
Lansingerland,Merenbuurt,92624.41959449547,446471.09198165115
Lansingerland,Merenveld,96731.92150083963,446280.9513172404
Lansingerland,Molenbuurt,97331.44642857143,447675.08035714284
Lansingerland,Noordeinde,92830.39106933774,448106.6375668455
Lansingerland,Oosteindsche Ackers,94433.90970177836,445580.95212927496
Lansingerland,Oranjebuurt,94663.91116772305,446463.89701560256
Lansingerland,Oudeland,90466.30683805673,443791.63647773245
Lansingerland,Overbuurtse Polder,95651.22264208247,447620.97423427325
Lansingerland,Parc Rodenrijs,91735.94130873783,444233.2927747573
Lansingerland,Parkbuurt,92143.27275041866,445575.37025460607
Lansingerland,Prisma,96686.09262158474,451003.1815000001
Lansingerland,Rivierenbuurt,91844.42916650712,446035.376384689
Lansingerland,Rodenrijse Zoom,92206.13169221107,444560.9819020104
Lansingerland,Rotte Zoom,97402.63675149289,446577.7432277764
Lansingerland,Schildersbuurt,95938.75181746033,447066.5968386244
Lansingerland,Schreyracker,95641.32280137567,444674.57651072927
Lansingerland,Spoorhaven,91320.9253108108,443344.1637162162
Lansingerland,Sterrenbuurt,94856.06407106963,446897.24422900204
Lansingerland,Vlinderstrik,90629.24597505199,443237.33070894
Lansingerland,Vogelbuurt,94139.96751666671,445717.24187941174
Lansingerland,Warmoeziersweg,95115.01723728814,445637.0728135593
Lansingerland,Weg en Land,94356.20490746744,443951.6079204548
Lansingerland,Weidebloembuurt,91903.42283643893,445034.3171469981
Lansingerland,Wilderszijde,92753.3071886792,443837.2600754717
Lansingerland,Zeeheldenbuurt,96152.31976851853,447671.2669481479
Lansingerland,Zeldenrust,96048.59905263157,446639.7236842105
Laren,Laren-Centrum,143967.27037482342,474293.3752482326
Laren,Laren-Natuurgebied,142753.28358333334,473048.65549999994
Laren,Omloop,144461.67531847136,474566.06236464897
Laren,Oostereng,143785.0969910394,473654.64888888877
Laren,Postiljon,144623.1470059171,473092.16675147926
Laren,Rijksweg-Noord,142765.99373750002,473717.89316874987
Laren,Rijksweg-Zuid,143140.04095762715,473031.0625508474
Laren,Steenbergen,143184.07469408744,474612.6851773787
Laren,Zevenend,144617.18614057917,473651.47058917215
Laren,Zwarte Berg,143921.47840184043,475141.02414723963
Leeuwarden,Achter de Hoven,183438.04145984238,579026.2201554965
Leeuwarden,Alde Leie,177751.69647286827,589138.8985891475
Leeuwarden,Aldlân-Oost,184434.93253654309,578135.7415626453
Leeuwarden,Aldlân-West,183412.3583108811,577835.3787314335
Leeuwarden,Baard,173870.3283478261,572877.524271739
Leeuwarden,Bears,178472.47400000002,574591.4071206895
Leeuwarden,Bilgaard,182148.8770677462,581069.409081691
Leeuwarden,Blitsaerd,184624.33928348916,581532.3731214955
Leeuwarden,Bloemenbuurt,183059.9198181816,580590.0238205127
Leeuwarden,Blokhuisplein,182662.4843478261,579425.8087463765
Leeuwarden,Bonifatius,181712.74230236208,580403.4291826774
Leeuwarden,Britsum,181541.92944801983,585178.5076089111
Leeuwarden,Buitengebied Britsum,181819.84688,585064.57448
Leeuwarden,Buitengebied De Zwette,180910.27335714287,576430.104642857
Leeuwarden,Buitengebied Easterlittens,173104.31075,571279.4028124999
Leeuwarden,Buitengebied Feinsum,179691.89921052632,588456.7923157895
Leeuwarden,Buitengebied Grou,185952.5617382646,568130.586079436
Leeuwarden,Buitengebied Hempens,185284.12916666668,576771.9697037035
Leeuwarden,Buitengebied Hijum,181228.52758333334,588669.5101666667
Leeuwarden,Buitengebied Hilaard,175638.31892307696,575777.7434615386
Leeuwarden,Buitengebied Jelsum,181800.7872241379,583257.8786551724
Leeuwarden,Buitengebied Jirnsum,181810.2570244702,564636.0360143703
Leeuwarden,Buitengebied Jorwert,176632.12997058828,573212.5549117647
Leeuwarden,Buitengebied Koarnjum,180896.97331818184,584093.5354090909
Leeuwarden,Buitengebied Lekkum en Miedum,184596.13700000002,582852.8208800001
Leeuwarden,Buitengebied Mantgum,177286.78960714283,571285.3065357144
Leeuwarden,Buitengebied Noordwest,180073.45212765966,581698.4712127657
Leeuwarden,Buitengebied Reduzum,181578.1586190477,569722.5963095239
Leeuwarden,Buitengebied Stiens,180282.51259009002,586676.9155990989
Leeuwarden,Buitengebied Warten,189939.51567967772,572132.9703143997
Leeuwarden,Buitengebied Weidum,179122.30075862072,573748.8026896552
Leeuwarden,Buitengebied Wergea,185568.51972727283,573251.1197454545
Leeuwarden,Buitengebied West,179306.61875,579948.4965
Leeuwarden,Buitengebied Wirdum,182473.18704444446,573703.3657777777
Leeuwarden,Buitengebied Wytgaard,181380.41900000002,572127.592936508
Leeuwarden,Cambuur,183616.99560244696,580112.0035797694
Leeuwarden,Cambuursterpad,183064.34813084116,580063.5745981311
Leeuwarden,Camminghaburen-Midden,185446.47577691133,580446.2878465937
Leeuwarden,Camminghaburen-Noord,185269.13995527753,580939.3338159128
Leeuwarden,Camminghaburen-Zuid,185473.78530635367,580070.8401871186
Leeuwarden,De Centrale,183977.43046666664,579553.4795333333
Leeuwarden,De Groene Ster,187421.95884615387,580825.9074615384
Leeuwarden,De Klamp,182943.1125,575784.2527125004
Leeuwarden,De Waag,182445.3135051487,579499.765864285
Leeuwarden,De Werp,182417.16499999998,575142.683
Leeuwarden,De Zuidlanden,183432.6966,575546.614
Leeuwarden,De Zwette I Harlingervaart,180839.88634276696,578920.6435983935
Leeuwarden,De Zwette II Zwettehaven,180528.0130291971,578251.9310510949
Leeuwarden,De Zwette III Schenkenschans,180113.77846825388,578784.0108253966
Leeuwarden,De Zwette IV Businesspark,180156.6711889763,579645.2117007873
Leeuwarden,De Zwette V Newton,179712.6278787878,577809.0006666665
Leeuwarden,De Zwette VI Deinumerpolder,179380.18349999998,578739.3
Leeuwarden,Eagum,184455.91108333334,571587.9658333333
Leeuwarden,Easterlittens,172569.21630000006,572143.9630349999
Leeuwarden,EnergieCampus Sylsterrak,179752.8825,579443.06
Leeuwarden,Feinsum,179596.22898039207,588059.1501764708
Leeuwarden,Friens,182527.04910256408,567915.9124358975
Leeuwarden,Gerard Dou,182172.8189818435,578428.8684706707
Leeuwarden,Goutum,182890.53884683366,576950.4710279823
Leeuwarden,Grote Kerkbuurt,182467.0216290298,579807.0222441436
Leeuwarden,Grote Wielen,186816.23783333332,581503.1133333334
Leeuwarden,Grou,185085.28235027078,567414.0957658153
Leeuwarden,Harlingervaart Noord,181371.47899285913,579164.4934990247
Leeuwarden,Havankpark,182979.29928104574,581513.1179215686
Leeuwarden,Heechterp,183832.01756802129,580604.3579730558
Leeuwarden,Helicon,180866.51543636355,579740.4881963639
Leeuwarden,Hempens/Teerns,185112.4183878263,576982.7787727962
Leeuwarden,Hemrik,185820.15091132707,579200.3573091959
Leeuwarden,Hijum,180208.3158917527,589460.6312783504
Leeuwarden,Hilaard,176605.47853153147,575462.5786126127
Leeuwarden,Hoek,182755.204540476,579786.923741219
Leeuwarden,Hollanderwijk,182156.0440318416,578716.2901101544
Leeuwarden,Huizum-Badweg,182501.0266121496,578134.0621074766
Leeuwarden,Huizum-Bornia,182820.1013009575,578448.6286183313
Leeuwarden,Huizum-Dorp,183354.33409375476,578466.5742313482
Leeuwarden,Huizum-Sixma,182566.04294618868,578788.1241748886
Leeuwarden,Húns,173702.4254259259,574924.922
Leeuwarden,Idaerd,183446.17342857146,570411.2710952378
Leeuwarden,Indische buurt,183544.83541147743,579761.4562637364
Leeuwarden,Jan van Scorelbuurt,181625.43528630683,578450.2023618261
Leeuwarden,Jellum,178676.77084931495,575468.1512054793
Leeuwarden,Jelsum,181407.5086915888,582911.5484766355
Leeuwarden,Jirnsum,182189.7225127955,565841.8984455542
Leeuwarden,Jorwert,176762.91429268298,573204.0420650407
Leeuwarden,Julianapark,182181.75434777062,578135.217964331
Leeuwarden,Koarnjum,181186.64462285707,584217.6624742857
Leeuwarden,Lekkum,183880.82118719222,582152.9793349755
Leeuwarden,Leons,174537.99836363638,573926.666090909
Leeuwarden,Magere Weide,181246.76376744182,580791.3853953489
Leeuwarden,Mantgum,177192.93515481177,571529.8525543938
Leeuwarden,Middelsee,181746.20982352944,576475.5029999999
Leeuwarden,Molenpad,183008.99294933505,579478.8240900164
Leeuwarden,Nieuwestad,182075.35683624443,579458.1375895196
Leeuwarden,Nijlân,181663.26492398686,577850.5172133369
Leeuwarden,Oldegalieën,182692.13905679222,580349.4971366102
Leeuwarden,Oldehove,182111.57135908137,579644.2573987473
Leeuwarden,Oranjewijk,183049.17964586447,579198.247338084
Leeuwarden,Rapenburg,182712.9207433809,577686.177988799
Leeuwarden,Reduzum,181648.28145341607,570176.0480082815
Leeuwarden,Rengerspark,182332.99251490517,580384.9394905143
Leeuwarden,Schepenbuurt,183908.99405382754,578933.7599760755
Leeuwarden,Schieringen,184081.88844671787,579952.8901253201
Leeuwarden,Snakkerburen,183210.96497135362,581590.6121610396
Leeuwarden,Sonnenborgh,181286.42268261267,580264.3368583255
Leeuwarden,Stationskwartier,182038.22825649302,579041.4036764224
Leeuwarden,Stiens,180207.43210235407,586096.5116142025
Leeuwarden,Swichum,184030.04215789473,574132.2226315789
Leeuwarden,Techum,182415.84750677968,575681.4091542375
Leeuwarden,Transvaalwijk,181987.52879534147,580037.6665607339
Leeuwarden,Tulpenburg,182592.357301556,579139.442147859
Leeuwarden,Valeriuskwartier,181034.95788378923,580294.4033789064
Leeuwarden,Vierhuisterweg e.o.,181531.81607202828,581540.970203288
Leeuwarden,Vogelwijk,181456.51004152256,580007.3808408305
Leeuwarden,Vossepark,181330.5434967122,579557.7563332277
Leeuwarden,Vrijheidswijk-Oost,183785.30896389813,581097.3970974737
Leeuwarden,Vrijheidswijk-West,183185.99884790852,581017.9934885928
Leeuwarden,Warstiens,186947.06581250002,575156.8856875
Leeuwarden,Warten,189133.8798634381,573862.3011182153
Leeuwarden,Weidum,178798.4007859923,573339.9054747082
Leeuwarden,Welgelegen,183489.02715794716,579546.7121512763
Leeuwarden,Wergea,185629.367832112,573836.6679386485
Leeuwarden,Westeinde,180337.49961673762,580416.8248997875
Leeuwarden,Wiarda,183951.37112681175,576494.2695217388
Leeuwarden,Wielenpôlle,184000.2238343103,578553.7821310015
Leeuwarden,Wirdum,182878.20904848483,573720.6163797975
Leeuwarden,Wytgaard,181469.7733287037,572789.2182638886
Leeuwarden,Zaailand,182062.4305943852,579259.8730050856
Leeuwarden,Zamenhofpark,183357.412120773,580361.0891207727
Leeuwarden,Zeeheldenbuurt,183001.53091583247,579788.1466178454
Leeuwarden,Zuiderburen,185114.54394985276,577329.2761509346
Leiden,Academiewijk,93225.44094464708,463726.2795621695
Leiden,Boshuizen,92266.523514774,462856.77949550527
Leiden,Burgemeesterswijk,94357.85388059699,462924.3371318408
Leiden,Cronestein,93681.77800965928,462220.531941185
Leiden,De Camp,93480.21605415251,464073.0916500627
Leiden,De Kooi,95007.82263815598,464458.9836265077
Leiden,De Waard,94810.49953740672,463728.57421783364
Leiden,Dobbewijk-Noord,91113.76176528113,462769.38756845996
Leiden,Dobbewijk-Zuid,90762.40000882203,462669.74475817377
Leiden,Fortuinwijk-Noord,92330.66889150308,462175.62499215704
Leiden,Fortuinwijk-Zuid,92380.74538628402,461646.48963750835
Leiden,Gasthuiswijk,92900.17509867279,462229.93848066963
Leiden,Groenoord,93795.00043535775,464832.35141070414
Leiden,Haagweg-Noord,92650.35349642909,463593.4508344109
Leiden,Haagweg-Zuid,92807.64396693793,462941.89633621526
Leiden,Havenwijk-Noord,94430.7542292264,464135.72227220616
Leiden,Havenwijk-Zuid,94405.70144068376,463763.56455752277
Leiden,Hoge Mors,91639.09063995106,463590.96474542015
Leiden,Houtkwartier,93254.42438201931,465233.9916785909
Leiden,Klein Cronestein,93897.99733333332,461471.185
Leiden,Kloosterhof,91146.70496019011,463280.8561169667
Leiden,Lage Mors,92006.29989287166,464133.9407209026
Leiden,Leedewijk-Noord,94468.66096724127,466251.27669482736
Leiden,Leedewijk-Zuid,94446.32106179776,465852.8546769665
Leiden,Leeuwenhoek,91773.57785384612,464786.22074615373
Leiden,Levendaal-Oost,94135.02564840563,463365.9793535658
Leiden,Levendaal-West,93663.97311528155,463308.2185978542
Leiden,Marewijk,93930.59904066726,464029.7885609503
Leiden,Meerburg,95432.18965617234,463079.24084335327
Leiden,Merenwijk-Centrum,94764.80832739419,465734.0182193762
Leiden,Molenbuurt,93489.12165299688,464311.0295552049
Leiden,Noorderkwartier,94350.90306862633,464596.468869667
Leiden,Noordvest,93987.73744923377,464230.82165229844
Leiden,Oostvliet,93173.80236593825,461120.45655148453
Leiden,Pancras-Oost,94130.14449536953,463705.10223115206
Leiden,Pancras-West,93883.96796659243,463736.5519175937
Leiden,Pesthuiswijk,92532.19705211102,464884.3774861485
Leiden,Pieterswijk,93525.90918102009,463709.1651250689
Leiden,Professorenwijk-Oost,94715.25272715738,462812.31459137023
Leiden,Professorenwijk-West,94085.35177464793,462542.24064577505
Leiden,Raadsherenbuurt,92658.93230482448,465474.9556600877
