gemeente,Age0to9,Age10to19,Age20to29,Age30to39,Age40to49,Age50to59,Age60to69,Age70to79,Age80to89,Age90to99,Age100plus
Heemstede,1008.3572301425673,925.5909090909084,824.2289887640441,1158.8569612206002,1330.7423172242893,1330.0747498075493,1473.0892332789601,1519.4938235294117,2177.064482758628,1929.0425216316469,1988.0119680851064
Heerde,1189.6017578125009,1298.3648611111128,1279.5564610011602,1465.4902330743587,1584.865588914551,1679.0178333333292,1847.089784946237,2020.1729357798165,2174.431190476191,2267.263960396039,2572.4277310924363
Heerenveen,1064.2955007256899,1273.943668285397,1420.8375418620183,1284.976575630253,1575.636363636351,1535.2305841924276,1654.185274356101,1926.4122807017536,2402.444444444447,2263.832050048129,2410.0813225058
Heerhugowaard,911.7239942007925,1026.1918010752727,1115.5204092720076,1177.624217391305,1359.2083030703388,1381.6193680297263,1935.8311764705873,2082.7070588235297,2329.9376,2264.224137931035,2469.707782101168
Heerlen,978.345485714286,1105.0695227765723,1136.78184458969,1152.7879453085582,1370.0101780185923,1480.2792128328306,1461.4910762651339,1695.9771851851838,2035.8891696750957,1764.547919042193,1809.8606582125637
Heeze-Leende,1190.4204318936877,1580.285483870969,1675.3517751479294,1617.3364548494962,1911.9870993589716,2145.850131004367,2264.269014084508,2558.2848684210535,2597.586363636364,3096.5554687500003,2686.787662337662
Heiloo,960.2394456289977,1046.1020260492005,1135.6302022178768,1204.3082771895995,1498.5506030150814,1602.269863013692,1835.482917820867,2050.380729166667,1978.939439906652,2044.997887323945,2135.472677595629
Hellendoorn,1179.5546734955178,1217.3157894736842,1311.2146956951972,1420.5582139445967,1648.6950549450594,1685.2794025858207,1842.0092675635287,1763.8752272727268,2124.2538997214483,2173.406484149854,2361.0117737003056
Hellevoetsluis,929.5382271468159,1123.5357519016957,1176.144255663425,1165.3760229294126,1262.3420677705124,1292.876545698915,1514.8372058823513,1593.3647798742136,2213.5571428571425,2492.3406593406594,2206.7224285714296
Helmond,954.7911712979271,1164.2753064798594,1344.2163217031289,1254.3234779957286,1447.9278559503873,1450.8015958400606,1555.0315102328827,1430.2858989424287,1854.3513812154715,1882.3797619047634,2266.9071535022376
Hendrik-Ido-Ambacht,987.8287769784001,1032.200569514244,1121.6956790123427,1180.4308528906774,1408.4137877614248,1311.9879373848928,1356.9995819397957,2321.8619047619045,1554.0720588235295,1646.8281914893614,1938.3388571428575
Hengelo,1136.1252100840318,1213.8264645776642,1263.5398400935942,1372.4182439428382,1480.172382162029,1391.2667765660517,1277.285599811444,1601.0733593750067,1829.2178749520576,1795.1766469282034,1864.3367672413829
Het Hogeland,1113.7232492997193,1476.0853286384945,1478.9604224376706,1468.5097181729848,1578.9938244590262,1726.525000000003,1863.153884180789,1992.0593155893553,2562.48701842546,2754.062826225333,3532.136830732293
Heumen,981.0214484679661,1093.2158295281588,1363.4174266083667,1444.076699029129,1737.1853556485355,1908.5749189189212,2016.3557142857142,2171.3639999999996,2525.0245454545457,2476.9273504273515,3001.358986175115
Heusden,1037.9842531272977,1138.6702140309137,1419.8673223605056,1458.9843153080476,1750.5436602870761,1680.4218467109188,1803.1354208754246,2030.40487238979,2575.5640000000003,2399.6168284789637,2675.706521739133
Hillegom,866.6441035474577,1081.6803030302972,1179.337395659435,1081.9695819935723,1410.7194972825935,1382.2959660297245,1454.4086956521746,1558.33984962406,1716.892323232325,1812.9063529411778,1621.0724952741004
Hilvarenbeek,1087.9144796380099,1370.380033003299,1596.9477108433725,1650.4378070175455,2071.027214684764,2175.314650934121,2622.444315545243,3025.2266355140187,3193.184792626728,3043.9293478260875,2639.382592592592
Hilversum,784.5963091619607,973.9897180762821,915.3385407725299,886.8799792531104,1288.7393815370642,1242.5175464906865,1265.9555784819484,1392.0747996438151,1764.2527445394107,1656.534312454998,1699.0525382894537
Hoeksche Waard,958.1556106870253,1122.5081296190997,1318.518227681512,1242.517367657721,1421.0029132526704,1476.4800658436113,1530.3993752788947,1645.6317777777736,1932.8686219739286,2007.1033003300302,2117.17281853282
Hof van Twente,1269.2209944751364,1376.1263222632197,1545.770890615656,1654.8492416034685,1798.4151694124926,1868.4062205466562,2056.1427272727246,2355.6468401486973,2355.3536679536687,2308.6907600596137,2898.2588769611884
Hollands Kroon,1051.563737373739,1287.432376636457,1399.0418973666428,1326.6003393116825,1442.1004647920176,1615.491922919223,1928.7731728288866,2069.5048013245046,3032.002050781253,2314.64272474514,2388.364310954065
Hoogeveen,946.7718370264472,1271.284871993798,1390.732732919254,1438.9004074979666,1613.6104780488017,1462.7717664606769,1658.2542399999943,2032.6063211125154,2095.537611607143,2289.711705685618,2431.893733681463
Hoorn,982.808589669178,1124.517378917375,1161.534116265407,1165.6873914638666,1303.0590307854256,1417.2633668903816,1387.0443396226358,1509.7344129554679,1796.9335443037978,1635.2622448979587,1644.7386042402793
Horst aan de Maas,1079.3042818911663,1483.4786083956346,1640.120724907065,1543.563571710782,1856.4233059860212,1911.8947820343465,2248.538278516444,2482.231845841785,3291.548261758692,2942.621666666665,2889.011882845188
Houten,945.8347062386426,1107.0653740157563,1207.8338369367127,1232.6003619516257,1602.7883866917723,1901.6371019108244,1958.7777777777771,2356.988636363636,2249.4535353535357,2589.683582089552,2816.6185714285716
Huizen,818.7682403433504,987.1020391517137,1319.0007654836404,1095.556650424102,1345.9545008183331,1609.4060970551714,1686.34195663136,1527.68137254902,1956.0553763440876,1917.0390390390382,2033.9217105263153
Hulst,1108.6331484049929,1614.4390916463897,1632.2233633633648,1596.561097659404,1706.378763998336,1681.0161637931024,1816.253666954277,2088.6494219653187,2217.8415730337088,2231.7809388335713,2238.9548881036535
IJsselstein,936.8963434022268,1205.1671885636506,1146.8441189427258,1234.7002992731987,1346.3211640211823,1284.7972551928717,1323.7127921279166,1634.7345679012346,2219.1483870967745,2568.6372549019616,1698.2591433278415
Kaag en Braassem,916.1370124481319,1249.8798685291672,1481.1632832080197,1304.1311676082858,1546.551703481838,1739.521705882346,1771.2658169177278,1664.7486692015207,2060.3513513513512,2122.477595628415,2447.878438661709
Kampen,976.2320237551421,1368.6213831141324,1384.8772691082822,1294.3037025112735,1566.6966480446986,1358.1765712160775,1689.5438047559428,1910.1912371134026,1654.5058348294438,1687.9651828298881,1513.327564272459
Kapelle,985.0072499999989,1452.6056572379357,1423.2394812680152,1458.1802631578955,1506.1413903743298,1562.361157024798,1785.9311294765844,1777.4980099502493,1889.1315352697088,1981.625506072874,2137.5196911196913
Katwijk,874.7690953889484,968.2416595380663,1076.885508291275,1607.920725520031,1320.587509923262,1201.3677556109565,1332.124031539251,1447.322249093105,1667.3321892393305,1668.7672037914692,1690.9700239808199
Kerkrade,859.0852209944746,1150.376936026935,1212.9552434456898,1194.4832249322467,1437.009180977552,1588.72969363707,1557.0217858341791,1843.523970345967,2348.93443316413,2134.051937224134,2195.5276403138205
Koggenland,1167.0956259426846,1180.082396449701,1317.3764459930303,1345.2748886910092,1584.1399330730667,1613.284658634536,2149.571212121214,1964.2209302325577,2453.6349397590357,2219.808626198083,2593.2919732441487
Krimpen aan den IJssel,729.8289340101543,1026.8137489325356,1460.4571647509597,1189.0484848484837,1546.8878598681836,1436.2407300948655,1303.70435663628,1361.1098484848496,1652.0751152073738,1631.2863436123346,2109.091479820627
Krimpenerwaard,958.9563834422673,1209.2688955223903,1296.6230807330335,1274.3884045077164,1452.4927397868678,1534.6360956618696,1485.2480140186944,1670.5896480331276,2005.7347297297297,2244.5376481312696,2217.0851602690977
Laarbeek,1040.0602449888663,1373.2136904761944,1552.3112549800799,1500.4701602136183,1741.2785016286696,1720.5898329702259,1857.8526383526398,1804.1133928571433,2313.152962962963,2278.9962499999997,2893.4359154929593
Landerd,1215.5865079365071,1457.6881383855043,1809.8040333796948,1687.7629065040612,1754.9671191553505,2156.686966046001,2450.208064516128,2361.588108108109,3043.522222222224,3116.3175609756086,2951.5849180327873
Landgraaf,903.0255965292846,1097.8036106750408,1415.5164630225113,1363.1797010228204,1632.5504490554415,1791.8245015207813,1745.0546075085406,1728.394971264366,2056.8369047619044,2235.2477667493804,2256.4352297593005
Landsmeer,1040.5279069767437,1213.5699669966987,1326.6411504424793,1257.8937704918033,1542.6677083333302,1475.3637440758305,1455.619746121293,1994.9550000000004,2713.3854838709676,2150.591964285714,2155.161585365853
Langedijk,934.5642311886588,1162.0684619988042,1407.563650546017,1620.2414484679655,1573.5873623492369,1558.548820512824,1685.2952586206889,1938.0184210526315,2069.5585937499995,1991.4734042553187,2159.5965587044534
Lansingerland,963.9422416484529,1107.7782092426198,1273.583719264738,1332.7908683245053,1511.8492592592686,1542.9103541185561,1598.1468063872205,1714.55167785235,1772.0003225806436,1747.5164948453612,1964.2662131519276
Laren,1427.2353174603184,1574.651724137933,1541.4609929078,1293.4092909535452,1973.4808383233549,1840.3512437810962,1672.868270214936,2136.9438423645324,2150.2906542056085,2159.124048442905,2200.170409511227
Leeuwarden,943.2950459226249,1232.260801915015,1448.6542384406205,1156.1798863240972,1370.0039172535242,1197.7935343383695,1199.5381104713194,1394.5114627886944,1530.5132519083943,1559.5503534163608,1783.7302881236765
Leiden,803.7055363321793,948.4301204819285,1009.6723090468836,1013.150618324886,1115.5506596817925,1127.991408292871,1142.4947200300487,1226.2950892857132,1427.3814345991561,1389.1797706275847,1362.40336812918
Leiderdorp,895.2790281329922,1164.674152542371,1064.4952449567754,1209.07876195269,1179.5255235084896,1291.4028792134752,1357.2484638255767,1674.7177215189872,1643.1391923990495,1813.657009345794,2001.7743169398902
Leidschendam-Voorburg,1200.2960496614007,954.2833601717662,1077.895192915873,1103.1079232505626,1280.9618725868293,1194.916536038124,1120.7899159663907,1401.180961015414,1500.2210526315766,1537.844742364179,1749.058831521741
Lelystad,992.4927122464321,1255.9262055422237,1532.2588352084733,1179.4397831978265,1415.1395579147459,1473.3152410575444,1845.4761904761904,1845.4761904761904,1845.4761904761904,1845.4761904761904,1845.4761904761904
Leudal,1216.513815789474,1545.2106789250295,1598.2380818844613,1418.6925781249984,1940.3061316982205,1992.645609756095,2124.199426523298,2020.0832512315271,2674.5349462365584,2632.267203219315,2805.7515204170286
Leusden,1070.51968911917,1230.226022304833,1169.7839169909253,1270.5468251485722,1439.1154682779454,1613.0458100558683,1887.387554585152,4092.476724137931,2395.8849999999998,2673.2365168539336,2675.4589622641524
Lingewaard,1030.8029145728644,1186.2640421574615,1372.3422599337766,1353.2240225563792,1462.0395565410113,1639.7436007827655,1887.362014388486,2120.7176718092574,2352.4656424581,2390.292290249436,2640.72772643253
Lisse,804.3229619565174,981.5723776223771,1253.1420620437966,1308.135280641464,1394.9060908084277,1364.9007608695556,1540.3108254397828,1482.2011976047909,1697.644776119403,1757.1170682730938,1853.0227272727263
Lochem,1117.576065573773,1326.8556257901364,1468.188956639569,1488.9367753623212,1701.0263340564036,1696.1900615655204,1981.7138138138116,2284.99894179894,2284.783115338882,2418.8470654627567,2607.9805372807027
Loon op Zand,935.7782208588947,1023.1592863677969,1410.6720410065248,1406.9542198233596,1655.9020642201824,1714.4950319375478,1871.9450216450182,1452.934276729561,2077.52638888889,2061.459395973154,2362.319029850746
Lopik,1022.2784403669733,1147.0359840954266,1388.7638922888616,1424.8430700447086,1528.9222760290527,1617.2986027944069,1827.746770025839,1861.25,2266.0476190476193,2125.5243902439015,2465.95811594203
Loppersum,917.4672489082975,1822.7902654867269,1429.8323045267489,1521.8629629629631,1437.47554697555,1714.3994936708864,2006.391973244146,2170.8943750000003,2606.4046931407943,2589.6630606860153,3096.7190627482155
Losser,1294.5384615384637,1449.7012106537493,1623.096653386453,1590.699607535322,1811.4060537096088,1805.3379629629576,1878.1297333333334,1794.5469512195127,2125.3073746312666,2059.200512820512,2492.7574297188753
Maasdriel,1106.5416262135936,1266.0771990740718,1627.309709425943,1565.3656249999988,1782.8275798525847,1852.9602056962017,2042.1547722342711,2142.1094151212524,2345.1222222222214,2331.3605405405406,2533.515000000001
Maasgouw,1168.1380368098162,1373.798356164382,1578.7999080036798,1499.6407129455956,2024.0449561403561,1968.7257515030083,2046.7255555555562,2306.515359477125,2732.7749999999996,2898.70707070707,2954.1100998890124
Maassluis,893.5265811182396,875.9106880427543,1102.9193905817165,1122.0768285187469,1210.6564587973178,1175.5624767965842,1087.6291438980006,1377.7738317756998,1584.514942528736,1455.429965156791,1537.223942208463
Maastricht,981.9276502732262,1057.2542288557229,1188.115605352235,1147.8241017265511,1379.829078861613,1469.6331528774663,1422.2163968350653,1509.6479683972912,1738.1849133161236,1602.3645617855236,1537.619704713233
Medemblik,1172.1989106753792,1262.6281586679684,1349.4339510258144,1353.1428106095889,1512.07839589521,1537.1609560229513,1834.9041237113415,2008.917699115046,2296.8290953545234,2138.7727797001153,2542.214046121599
Meerssen,1319.5656250000006,1478.6285223367693,1438.3809688581325,1419.249954669087,1905.3764602803778,1888.7609617373284,1972.8309160305353,2075.267234042554,2226.033479212255,2069.536292428199,2149.3850393700777
Meierijstad,1089.0088397790087,1298.4162824627917,1526.9302105263266,1532.941413760607,1702.9853531598574,1789.241698400609,1914.9084490740763,2241.951891891891,2509.399625,2606.562955465585,2839.96737633062
Meppel,929.3867276887886,1207.5802958579866,1304.581865965834,1191.14798927614,1491.8807148468181,1305.1094557449353,1301.44154209284,1471.9591511936358,1645.3593256058996,1873.2735883424393,1827.3966237942125
Middelburg,974.1640186915868,1184.7021670428855,1368.3818181818222,1121.953470337344,1346.7626494940146,1301.4890393779892,1427.030948678074,1436.6659528907924,1673.3585324232088,1607.4121019108266,1808.3853528628467
Midden-Delfland,1095.405979643766,1173.5647928994106,1177.2087918660266,1255.0588910133868,1479.109428830458,1708.5110484780143,2583.489387755105,1761.7491228070176,2106.9562499999993,1956.2085427135676,2299.381362007167
Midden-Drenthe,1202.337595419848,1395.5298338870425,1490.742024377324,1522.6320708312865,1688.4649059982078,1621.134541792549,1946.4352063213344,2030.2554119547644,2485.575036710721,2534.540902255637,2628.26324110672
Midden-Groningen,1148.8687319884737,1250.2256642903378,1549.131540260622,1394.8576299797394,1522.4126005888143,1459.0940490648406,1551.3252730883842,2081.5280230326302,2169.606768905342,2297.829953106683,3121.6859196461505
Mill en Sint Hubert,1050.587179487179,1495.993645484948,1661.4125842696621,1531.2647849462353,1916.8535526315804,2081.8657430730477,2131.3204545454546,2208.456097560975,2713.883850931676,2541.580291970803,2775.424372759855
Moerdijk,989.0718390804609,1263.2605668016213,2896.1903498871397,1411.631411822181,1718.815567466789,1536.9617072007593,1776.1492358804005,1917.8712574850326,2142.359514170041,2204.805852417301,2340.2199999999975
Molenlanden,1074.2234207968902,1225.525421530481,1558.172465753424,1415.2370626525699,1629.3863443319187,1483.376194998435,1597.1956684092593,2013.1978527607366,2047.562749445678,2281.2914141414158,2439.677810945271
Montferland,1027.490035842293,1167.773367697593,1445.2565997888028,1500.790047805303,1867.1773966942021,1731.8977701543674,1887.256240822324,1966.0717557251899,2368.534519572956,2401.6330000000003,2597.2015572858745
Montfoort,982.021008403362,1270.465311653116,1195.1445205479445,1350.4899453551914,1501.7944827586246,1558.6939431396797,1762.4624999999985,1874.3290322580644,2256.4254545454546,2105.368421052632,2152.5621242484963
Mook en Middelaar,1198.335087719299,1404.0891304347838,1620.1776146789,1513.5401215805475,1939.0184507042213,2099.6501497005966,2439.472093023257,2776.1048611111114,2277.8618181818183,2582.8404255319147,3000.585
Neder-Betuwe,1030.1845927379784,1273.8776632302408,1426.1392276422762,1484.1393442622978,1657.5420062695853,1553.6744975745023,1916.6893648449022,2073.034757281552,2472.9914438502674,2435.484523809524,2854.0299270072974
Nederweert,1219.6034050179203,1408.0446043165464,1744.147503566334,1661.4235955056174,2012.3742211362269,2208.4963068181783,2484.8692068429264,2817.8250000000003,3111.5649717514125,3814.303361344538,3447.984415584417
Nieuwegein,781.5069141193575,1014.5649484536036,1036.802500578831,997.1258557284366,1284.6717426920623,1291.7141674942027,1475.4097982708959,1507.3333333333337,1871.2179487179476,1679.2640117994101,1882.7116216216211
Nieuwkoop,1030.5303720577049,1534.0008928571392,1575.20824544583,1393.6075869336087,1554.8224699828559,1720.8410131514904,1693.990738813737,2409.762992125984,2343.3500000000004,2652.5869047619044,2284.4299256505597
Nijkerk,1041.8396365701287,1173.9430473372772,1293.7565689031758,1383.0987762237758,1593.4922797756433,1599.2547707100628,1604.101587301588,1902.4645333333333,1947.5819742489261,2009.7400452488698,2151.6553156146188
Nijmegen,826.5675525183556,961.8453972602794,1114.1322607397738,1064.1806670721567,1320.6497252275926,1435.9278492724068,1381.1474839281198,1523.9129416598198,1890.9409264565363,1736.6554874310257,1976.9494239954938
Nissewaard,928.8202261306554,966.5090630323663,1125.8368770764066,1105.8419195995964,1226.240724424867,1244.8469348962478,1498.3733215547834,1742.4745856353584,1994.1883802816897,2193.2132420091325,2564.717399267401
Noardeast-Fryslan,1088.6615681233955,1392.692705382437,1685.750926879509,1460.2497866287406,1689.9002812148365,1561.5188292682847,1761.9729508196708,2003.1984282907654,2273.0925190839703,2327.619585062243,2934.3430632363643
Noord-Beveland,989.2237354085589,1051.066814159293,1656.4411242603555,1668.8770226537233,1649.3202051282094,1638.8469696969717,1672.0675531914878,1759.415533980582,1841.984102564103,1730.4645533141206,1776.6900237529671
Noordenveld,1203.0319826338662,1362.11533516988,1466.2046346783015,1501.2648371262794,1795.588697705807,1676.6005735492547,1991.314475271411,2104.142619047618,2704.5239247311806,2788.64819047619,3014.864900662249
Noordoostpolder,1092.924750192168,1515.4034464475064,1591.772715695637,1400.4603598691415,1694.4505985267022,1619.1799469964935,4463.952274385793,3387.202278083264,3387.202278083264,3387.202278083264,2079.0
Noordwijk,1016.4847186700714,1042.7551318458377,1162.5740911713688,1136.8785665294947,1361.6193971532184,1331.5695847750876,1525.95872838818,1595.6578282828298,1656.1776283618594,1949.7306698002362,1870.33230429989
Nuenen Gerwen en Nederwetten,1016.3407450523872,1348.931733333333,1652.236308539947,1587.740701154339,1951.8692163479475,1897.6638865004268,2208.8992110453637,2202.848529411765,2473.18961748634,2288.6857142857134,2679.259259259259
Nunspeet,1009.8531446540865,1258.593560606063,1387.5200206398351,1441.2478596908445,1544.6266607222565,1542.3590294840317,1742.221631878564,1837.3138996138996,2103.750614250613,2195.79065934066,2183.9188436830823
Oegstgeest,991.4007226738922,1025.8042977743671,1327.346947194721,1277.0285714285621,1427.1336538461478,1331.9846153846236,1468.0500538213134,1553.4862416107349,1978.1649913344854,1944.0899135446682,2118.8871473354234
Oirschot,1205.5840000000028,1460.9278499278496,1642.6459095283924,1568.1074735987022,1794.8759925558293,1881.6024539877315,2167.345364238411,2454.7752577319593,2670.6920318725097,2564.3368055555557,2465.456363636365
Oisterwijk,1049.350242718445,1243.5890595009612,1375.22897286822,1415.6721353065539,1810.0843324937077,1852.589136338945,2091.6681652490865,1899.4678233438487,2242.4794007490636,2094.4742358078597,2632.1291553133506
Oldambt,1204.2962264150958,1333.5812121212136,1543.8564881813759,1351.7577552171447,1518.5979629066594,1520.3828378914047,1708.9476536682105,2273.1318949343336,2090.3410270880418,2480.5096801346804,3470.584884346419
Oldebroek,1104.9356475300394,1808.1101609657967,2175.183130271792,2312.3693412162133,2359.0474335188665,2631.1305625524788,2617.865879828326,3201.0854166666672,2558.482027649772,2932.0681388012617,3063.482193958665
Oldenzaal,1139.6667876588017,1271.7239092495606,1519.7066966797963,1564.5851662404107,1659.6582787373525,1673.0848056537186,1691.0873831775757,1413.6688888888923,2058.7534653465345,2049.7570605187334,2161.5180180180187
Olst-Wijhe,1144.8996557659202,1355.9771641791062,1585.7541822721626,1526.6870588235336,1615.5390625000007,1494.3932532347435,1851.7745417515262,1800.4547770700624,2170.9860465116276,2051.806946983547,2420.052642706132
Ommen,1216.479049295774,1544.9552380952405,1414.893211206895,1598.244503171247,1669.9210884353745,1696.6419252187688,2196.0660839160823,2272.037786259543,2372.1508833922267,2637.467782426778,2608.6905940594047
Oost Gelre,1215.4412451361861,1432.2726911618686,1480.9691335740076,1464.2158218853585,1623.6963738920258,1757.7956651718875,1995.1510658016716,1951.498187311178,2356.6436363636362,2737.3105454545475,2733.446451612903
Oosterhout,980.2353404614513,1230.2184599694026,1217.6307262569728,1324.62986111111,1588.2415463352293,1463.308813783975,1895.1880902043665,1920.4191860465119,2111.7573493975915,2054.0393120393132,2483.817048346056
Ooststellingwerf,1205.879861111111,1222.096363636364,1463.9953439888823,1408.8771360759483,1501.3832931450333,1694.7829391891948,1910.763026521059,1914.0350000000003,2109.7973684210524,2218.299656750575,2289.614084507044
Oostzaan,929.3195195195229,1317.9518181818173,1246.0467680608335,1224.1969879518092,1417.95451577802,1442.9692000000043,1567.029888268157,1532.9058823529415,1665.9622807017552,1789.6518518518517,1812.3131782945743
Opmeer,1293.7237037037037,1235.3252465483233,1389.6618585298181,1404.4225048923665,1534.7946357085707,1651.7335901386764,1875.0232067510547,2008.8142857142857,2638.450666666666,2517.6935779816513,3615.760898876406
Opsterland,974.587684069613,1539.0134485349383,1567.197935779824,1579.0723901098922,1795.2556621880985,2040.2517857142868,2073.7424939467305,2538.273469387755,2573.2649149922718,2789.0130483689536,3174.5034907597546
Oss,1034.5318953804367,1306.1516330785312,1451.4818474351696,1419.653453501357,1637.7165413533962,1654.1555177010428,1813.9011606436272,1784.6887147335462,2220.525090036015,2303.6434131736523,2790.045090337779
Oude IJsselstreek,954.8274021352336,1276.2882352941187,1402.4802758620676,1449.7491454614492,1690.0238837920567,1714.942176128088,1969.7607572115396,2090.662126245846,2540.119186991868,2666.4150916784192,3013.4701347708874
Ouder-Amstel,883.360689655172,1183.7225190839695,1384.214303797466,1288.1801886792446,1174.4974407582881,1474.0942056074746,1518.5323394495388,1558.7396551724125,1726.46780104712,1997.9923076923067,2661.106410256409
Oudewater,1065.312096774192,1313.5902140672788,1421.056687898089,1454.2431325301209,1466.9268321512973,1540.383953033268,1611.153312302837,1739.9321428571427,1901.357971014492,1743.475806451613,1972.630523255815
Overbetuwe,1099.5044880785388,1222.201612421618,1389.9050624133117,1378.5744122257101,1546.8900459417998,1570.454177897569,1851.1687134502913,2085.1649100257077,2159.7756440281037,2455.51518691589,2956.8680131004367
Papendrecht,898.420287769785,1071.931179321487,1151.6142663656897,1166.9360451067237,1365.132432432391,1268.332798248799,1306.5747803163406,1521.614444444444,1854.3330769230763,1682.0770833333327,2098.421787709497
Peel en Maas,1064.5917808219135,1434.3891988130579,1719.57404513889,1567.094985673357,1844.5005628037716,1898.7522829341317,2184.822123893806,2282.346234309623,2767.5919431279594,2613.487409200968,2722.362099644126
Pekela,1473.7612903225806,1431.3348484848482,1819.1956594323856,1372.668665667172,1677.9761729530812,1583.481635802465,1567.8335144927557,1833.6736607142864,2423.7313043478252,2522.7112627986367,2438.5446927374282
Pijnacker-Nootdorp,1016.9882231404916,1102.5730945685868,1223.5977074507991,1311.0280847145486,1640.9848595848605,1439.423349366009,1601.234321550743,1683.955102040816,1712.7659574468084,1805.738217821782,2079.213677811552
Purmerend,806.3517040358715,1033.4052036199034,1126.7967377437615,1129.842658144871,1224.4642763033714,1210.589066937092,1284.228491620113,1390.0317073170738,1413.4580000000005,1712.1539267015705,1543.1492307692308
Putten,968.8147435897431,1252.53502415459,1424.580962128965,1421.5703193033396,1672.2366793271776,1697.9369218500774,1898.0299867899605,2158.3960629921253,2255.7942973523427,2300.8041493775945,2401.200246913581
Raalte,1201.273940486927,1416.052410901469,1556.5822604422642,1538.9858120721774,1672.7174379611126,1769.6924830261883,1995.3551307847067,2094.269463087246,2577.30988700565,2354.3877094972054,2688.2474880382783
Reimerswaal,1009.8416256157589,1248.3773030707623,1493.9568590350011,1446.721402660216,1440.7076975016944,1471.6260042283297,1597.8716557530372,1633.276940133039,1876.804955752215,1998.2196682464469,1882.954335894623
Renkum,887.7214506172852,993.342818057456,1650.177660972411,2094.922966507167,2068.690294217107,2193.641286989192,2768.812079299223,2438.8328710124892,3382.2754475703327,3178.942230769226,4304.990560681343
Renswoude,982.305417607224,1605.5931596091195,1397.5478102189768,1610.153947368422,1595.3879598662197,1710.3999999999976,1905.0080808080813,2225.6902439024393,2834.394520547945,2349.907843137255,2638.6194444444445
Reusel-De Mierden,1192.604000000001,1331.2053254437903,1725.1994525547436,1662.6700231481475,1880.8095754290887,2014.224123989218,2355.8013698630134,2153.137333333333,2657.606493506494,2893.911206896551,2847.584016393443
Rheden,969.6039189189229,1072.9696052631562,1085.2532066508325,1277.8196169471828,1370.2600115908394,1411.8719707732898,1552.9548958333446,1505.7726720647756,2016.4695544554534,1916.2940467219244,2456.994658634543
Rhenen,1044.727194066749,1308.9614805520685,1561.990875462396,1455.620338983053,1550.8947916666646,1625.150530303027,1572.1860053144387,1748.1998281786912,2027.4243999999978,2165.7355468750006,2489.8268749999997
Ridderkerk,938.908039647577,933.7839285714314,1348.7570247933934,1162.0586565752112,1274.4009667823384,1242.6570232748122,1134.9426800929373,2081.55,1962.6302687411587,1836.0604081632648,1834.4653288740267
Rijssen-Holten,987.7635283363788,1422.7835294117633,1401.5560079443894,1509.8126782077413,1621.1908799999862,1722.1178423236652,1767.2170318725075,2007.8949640287758,2193.6248598130837,2483.4369068541305,2217.533505154639
Rijswijk,951.8265672950482,1011.1601102941161,1085.6712070410706,1047.3065934065978,1158.8215990990805,1196.78413323779,1088.4646792452704,1156.3873605947933,1484.6966629588458,1483.2827865168601,1985.0908522283046
Roerdalen,1260.2758333333334,1398.1784461152886,1682.6387606318356,1573.431340206189,2046.6568627450997,1905.873952095808,1999.2511781338387,2350.5882882882875,2526.405982905983,2542.573684210527,2954.3608791208785
Roermond,937.6120689655214,1791.0458118556598,1307.6333769633402,1254.2486553922936,1603.4705289672672,1571.24828742514,1834.2825458392085,1839.2847494553398,2320.1439340400475,2110.587560738579,2420.625625660909
Roosendaal,851.5381333333321,1157.0836245428684,1263.6835109170272,1319.7047303350546,1548.934766656873,1518.2030069238524,1575.0909178433749,1625.5149350649353,2100.5712056737602,1796.0025892857125,2284.9641699273343
Rotterdam,813.3992584191379,869.7324098522104,962.0500990291645,977.5294242708782,1132.930022249886,1164.122068215374,1091.0852533350455,1064.4194347241066,1245.9228467722937,1301.8528821356163,1355.5591429967812
Rozendaal,1493.8080645161283,2569.4777777777776,2130.0687999999996,2412.7777777777783,2572.124691358025,2273.06511627907,1894.2090277777777,2257.8166666666666,2502.443478260869,2651.75,2459.06935483871
Rucphen,1191.0236842105305,1383.9914004913976,1710.7167002012063,1636.1596459096502,1911.8393013100494,1976.4815575987043,2149.8714912280716,2334.499590163935,2409.1900990099007,3012.139333333334,4133.760089686099
Schagen,1068.6798426745352,1230.3267060964536,1317.5043344840801,1410.1221929824615,1547.060773377952,1665.6528675703817,2043.6100000000038,2162.5687331536387,2226.531063829787,2259.413620071682,2517.832567489949
Scherpenzeel,921.1050000000005,1026.7445205479455,957.0459259259242,1092.7507526881707,1320.6363754889187,1303.9400250941014,1514.0800000000002,1350.166666666667,1335.542136498516,1685.5292134831463,1624.1734177215185
Schiedam,968.0278030993646,954.6346566523523,972.2044117647068,1027.9969154228968,1210.1013892994183,1125.8007259206718,1083.2838551099444,1040.524831309044,1372.7157350689163,1389.5879458239299,1504.3192959917772
Schiermonnikoog,863.2190476190474,1007.0209302325578,1605.801666666667,1161.8163934426232,1869.883783783784,1718.7234567901232,1772.8000000000004,1935.6647058823528,2073.9840000000004,2079.061290322581,1818.3622641509437
Schouwen-Duiveland,1018.6989200863933,1290.891124260354,1497.0481464737798,1360.7095265588935,1519.839649877145,1597.5842318840603,1910.5477492877508,1825.0247191011238,1835.5968164794022,1857.9578717201182,1867.9287848997253
Simpelveld,960.5639097744357,1480.6296028880868,1450.2050000000004,1534.3420577617312,1786.1562947799318,1800.7765652951541,1547.299388379206,1856.5000000000007,2450.3183098591544,2355.642087542087,2663.4380546075076
