gemeente,Age0to9,Age10to19,Age20to29,Age30to39,Age40to49,Age50to59,Age60to69,Age70to79,Age80to89,Age90to99,Age100plus
Ouder-Amstel,2814.791660344806,3286.3381870229027,3373.5106759493424,3009.2357028301826,2595.439521327046,3039.0540822429944,2969.998504587168,2811.840775862068,3007.1135157068024,3308.407417582419,3857.21669230769
Oudewater,3067.19487365591,3501.4405259938785,3149.8007112526475,3272.848790361448,3091.683598108716,3209.8385557729907,3132.998561514189,3321.876702380953,3466.4659275362324,3211.2059946236554,3458.8393488372094
Overbetuwe,3391.0717903225855,3405.5572585846953,3404.0114271845055,3125.8954565047097,3266.9653889740343,3140.0399510974544,3243.2397171052526,3458.8394061696513,3718.7316721311468,3898.6309462616787,4112.109980349314
Papendrecht,2818.470549640292,3125.358323909525,3036.7704180586898,2878.1510918244153,2952.538474474499,2596.186877052139,2611.390844464002,2726.2024111111123,3273.3356000000017,2878.7363958333317,3508.243586592178
Peel en Maas,3307.6526188557477,3645.781872403585,3646.325882378476,3337.341472779396,3553.206132514855,3513.4127428892793,3677.7561179940653,3739.7483556485404,4185.517220379145,4115.599423728805,4017.889203736633
Pekela,3441.606903225807,3240.954666666667,3623.390818030033,2981.0799520239675,3216.3569714811374,3028.615876543192,2920.841398550715,3172.5048928571387,3688.8639652173842,3863.1516450511867,3594.6923351955265
Pijnacker-Nootdorp,3219.310352066092,3330.6432147403257,3318.202763269347,3169.8965897789717,3388.8381880341954,3023.6643406209373,3178.3088255416183,3214.053897959187,3191.906212765963,3316.1371564356446,3483.2320881458963
Purmerend,2706.5122529147284,3207.6122038461135,3072.4915770001694,2807.5341678957425,2610.0810250330987,2414.139042596219,2456.450476722553,2587.0756097560993,2576.164959999998,2948.7043298429276,2682.125998461549
Putten,3063.331910256424,3505.8642286634404,3569.6021780962233,3377.23427576199,3505.971164405882,3326.530810207331,3465.066076618222,3758.1784881889726,3875.250688391043,3944.2018589211525,4029.3605333333426
Raalte,3460.702144274107,3702.454510132769,3615.2744491400313,3354.5964732420607,3347.953527498308,3250.134628031017,3411.929778672013,3552.8420369127484,4009.5699632768337,3702.0417895716996,4048.666047846882
Reimerswaal,3223.644057881775,3418.179579439249,3466.890651844824,3290.9167775090586,3303.3604287643457,3001.186885835094,3135.539000935472,3162.45096895787,3455.8254920353947,3555.1883364928826,3391.7686827661832
Renkum,2690.2356450617335,2756.2131737345912,3180.487339027584,3734.2949084073994,3451.0814947582357,3339.7666627524754,3855.213522821543,3598.2038904299584,4214.786552429708,4082.7380207692295,4163.249110007109
Renswoude,3261.961291196394,3987.5558045602575,3578.1507445255397,3498.125070175436,3475.1815652173777,3461.226959349582,3416.031797979799,3832.618146341463,4290.754356164385,4089.440078431371,4086.475611111112
Reusel-De Mierden,3529.205164444438,3478.9037514792826,3725.0299781021986,3452.9081666666434,3707.047978319765,3548.879665768169,3875.904558904103,3731.9469599999998,4112.436987012986,4298.529310344829,4292.9390819672035
Rheden,2889.669575675671,2800.682893421053,2591.3357711797353,2770.8678380731026,2747.3103355549524,2668.500851836942,2776.946002083317,2673.512502024282,3228.0960841583915,3148.5825403164918,3421.399733734948
Rhenen,3219.832482076631,3462.9164253450263,3532.776778051788,3201.673405238836,3232.4805018939146,3127.771834848475,3010.796962798938,3152.9482972508526,3476.9810739999925,3650.5973203125022,3756.498809375
Ridderkerk,3013.5312742290616,2806.9627305194863,2913.526028466471,2842.90492052982,2812.8075783343315,2641.464586361829,2348.4068191324227,3137.924473333334,3050.77328005657,3098.8998952380934,3153.9581571906215
Rijssen-Holten,3100.2346069469927,3970.8804782353354,3504.435910129113,3432.8294862525245,3400.9909366400343,3435.8936524896235,3418.6889601593816,3687.0765863309302,3881.90873457944,3989.656413005276,3760.311003436421
Rijswijk,3033.598402455057,2707.472079963232,2928.6099497065716,2543.1336456043646,2569.161056306274,2403.732103510042,2191.7042311322434,2280.966011152414,2665.8332658509566,2710.358097528093,3151.2768764660027
Roerdalen,3513.772124999999,3373.679769423574,3558.218145808025,3221.111834364271,3602.6973851182147,3398.6909730539505,3389.8691781338225,3663.6756846846797,3924.766764957265,3893.2586271929754,4011.2268945054984
Roermond,2890.8551526181286,3183.9652458118417,3019.478594895286,2756.6179387302254,3051.395123654651,3005.4315655089617,3033.128570874468,3107.485040305012,3496.3398869258035,3221.7005753158464,3144.5817032076116
Roosendaal,2750.125175999987,3159.762957334429,3112.85439860269,3015.9262827450207,3186.026203258171,2868.60742116726,2793.493475609831,2880.0830917207677,3286.060977304938,3001.0042999999914,3329.2002079374
Rotterdam,2644.829882830272,2681.477831093845,2504.5622810808386,2373.31506782685,2441.856157483745,2320.814961400334,2230.8737434447844,2161.209705787177,2335.681511652463,2439.8169580747976,2453.378066501984
Rozendaal,4010.483612903225,5028.506666666667,4129.174656000001,4398.330666666666,4196.875851851851,3782.7410232558113,3479.906666666668,3627.0399999999995,3944.955130434783,3907.032,4073.5083870967737
Rucphen,3483.8239398496166,3493.811345208823,3584.0747243460332,3373.3460421244954,3560.146091703016,3340.950258518106,3447.3992510964617,3546.9179631147517,3731.704232673268,3892.79864,4034.0161479820613
Schagen,3132.0831937069743,3217.2630141037625,3144.840453394713,3074.7543684210623,3138.629371072784,3139.183057351446,3387.684825000004,3468.979792452824,3470.9001085106356,3650.2713082437203,3781.6526616886886
Scherpenzeel,2980.6584375,3167.042808219178,3082.8595679012346,3006.7236559139783,3131.0161342894394,3110.8566499372646,3315.1170454545454,3207.9473684210525,3094.846068249258,3471.869382022472,3500.4367088607596
Schiedam,2942.8157584320943,2958.7973451358694,2674.1965341555738,2524.522941492529,2563.1871758794227,2289.276825424749,2235.573983441171,2162.107184885295,2448.888727029076,2552.2577058691086,2646.1502941932054
Schiermonnikoog,2802.013714285715,2744.687720930231,3178.8288000000025,2499.483540983608,3003.3885405405417,3013.9373333333356,2950.4377358490565,3036.158470588236,3065.0673599999996,3290.816903225807,2974.8963396226427
Schouwen-Duiveland,3115.8569989201037,3272.87689940831,3355.295724683569,2952.8180254041463,3093.924591216227,3004.158364057955,3154.881936182312,3106.312808988762,3150.925595505623,3208.7963862973734,3142.1737219819393
Simpelveld,3021.6350902255676,3575.1205379061366,3244.4857722222164,3138.7821046931367,3277.8003377686796,3189.2208372093087,2878.920405198768,3104.2604239130446,3685.1679647887327,3556.020148148159,3567.34245051195
Sint Anthonis,3922.76072222222,3876.7432351738144,3796.886191056917,3418.3272524038257,3865.8530224159117,3658.6697738515495,3916.9042637681246,4125.81520979021,4456.613758241757,4542.103704819277,4511.031281337042
Sint-Michielsgestel,3380.5579426627737,3422.3662026002053,3465.844182370802,3234.8008812182816,3662.5098566290235,3508.3647804878487,3526.7239567099377,3808.0847786885183,3847.582814465396,3807.5770380228023,4023.2628686605844
Sittard-Geleen,2606.321445058327,3033.9102603271003,3172.744577095337,2764.6810315132707,3069.332624215618,2894.883503594376,2968.587840083374,3014.3327966654615,3311.0323087038273,3073.661983743604,3048.4032576006334
Sliedrecht,2807.2062539682424,2845.7519529288757,3108.5424028571283,2811.043099999998,2855.9905159817654,2607.1063074726426,2608.038394129954,3037.4334358974415,3167.3256106408794,3361.0941114754023,3346.1693762057976
Sluis,2924.8619582772426,3182.018594771239,3024.122106200546,3111.850081415953,3091.9473320197144,2852.1607291904347,3112.9528920187986,3054.0265031486297,3228.7416423728782,3275.4562762345636,3307.870905177117
Smallingerland,2831.2760885997527,3463.9442114032086,3534.5250157480523,3080.3670724023,3343.612644440132,2959.417410626947,2743.9061492429983,3513.5487725752473,3545.858366024521,3687.0752871621626,3778.7646455357067
Soest,3247.0665594639645,3230.175222137398,3186.679722269968,2903.9311899962354,2908.8727392022997,2734.285834999945,2860.037584940306,3218.9612199170106,3474.2823706896547,3467.160381712596,3434.9218581871264
Someren,3570.0392456140253,3383.699069977414,3482.5917819956526,3387.321693181791,3535.423424425625,3652.597814688265,3803.070546478871,3947.206921052633,4200.229239234439,4058.1083925925936,4335.667526315791
Son en Breugel,3225.789972602738,3419.28918269229,3488.418299860512,3352.5512721674745,3575.2388343156613,3534.968086461905,3511.5855642760384,3587.5107999999996,3782.352417721521,4060.0601249999977,4185.793971830986
Stadskanaal,3089.2144310776935,3097.663325490183,2876.762100046774,2866.4872079089246,3033.579494522726,2804.1201053625527,2809.659010566744,3061.3442439999935,3375.4258122604992,3474.135870370362,3551.9879712057577
Staphorst,3799.8060921052584,4078.7372219999984,4115.589475490203,3969.599097715738,3897.903845986982,4008.5908181818195,4181.04323361822,4480.587560975598,4408.240003311246,4538.982531645564,4589.5530136240095
Stede Broec,3016.40220119521,3195.5484416475524,3529.4487333759444,3166.6193693877253,3180.4150980457057,3186.667585308051,3243.033356353589,3169.575608333334,3686.341252873566,3594.739664062495,3663.5322712146244
Steenbergen,2978.7854290271034,3236.440108571421,3200.4276456273583,2976.6652317829144,3154.4030608777794,3012.5183711790173,3099.178381052628,3081.2591586826343,3465.4731813333265,3494.7333551401766,3461.811565336985
Steenwijkerland,3354.5441191304258,3461.110967426723,3187.708334151516,3172.3697054079958,3292.4514850000405,3159.433525333358,3107.1763249999995,3268.960762419003,3490.970759815229,3563.327302114791,3587.9162382671702
Stein,2687.537848557688,3317.7935231481392,3133.1464180407247,3066.8329765051294,3442.0856979927385,3235.0593018196473,3186.4863289863474,3290.733195777345,3785.41222355769,3648.434095334686,3699.116573705163
Stichtse Vecht,3055.717911944859,3410.5123005565974,3050.808083212767,2995.6981161067047,2993.233592932792,2827.577025000021,2865.981613762484,3008.2654304932685,3265.4830738254996,3363.1783210332046,3507.8161672671167
Sudwest-Fryslan,3136.024480780589,3413.0201247867335,3471.5153490902685,2960.3184527729563,3243.961631371525,2945.3530313521287,2878.011460691808,3215.931610285708,3179.9043403964392,3335.2017881572287,3638.3160917337964
Terneuzen,2933.8253144653927,3549.836310841985,3122.70004239769,2836.7448696485812,2984.914690841271,2803.7736731442637,2878.9072350674364,3016.2920294550718,3138.2861226950263,3122.938376634694,3216.0362371957804
Terschelling,2906.929896551727,3226.2632346938717,3032.165392670157,2991.240920000002,3048.4638695652093,3045.7268106312285,3357.5206972477054,2929.96695652174,3208.607020202022,3109.2052397660814,3178.92907116788
Texel,2995.223756097554,2893.674110912336,3030.6282857142846,2680.186251162799,3143.470833155086,2959.5335363528116,3152.982559020043,3182.7874032258032,3350.8291354838684,3327.203287037035,3352.3756080691583
Teylingen,2926.5464448979433,3139.997626285707,3310.9197937894187,2945.88927956989,2995.6467192690934,2986.6108496240363,2944.3009605504694,3103.35105175983,3187.8640332480786,3123.2463186274467,3055.5025840336275
Tholen,3211.7374238975817,3638.069920568575,3482.725843317938,3129.6241369990476,3221.1835178185943,3097.96551999999,3321.9965479632024,3175.7942173913048,3309.0152072829123,3346.022092833877,3390.5747381351334
Tiel,3108.0157082514515,2888.4297404411504,3403.855601787825,2799.905610500165,2938.610425484315,2627.8036335464853,2803.207393695019,2858.262960937505,2961.8989072847658,3003.943666666666,3002.792018317489
Tilburg,2587.8170453323182,2782.503379303602,3166.101788744444,2699.1592707022032,2840.1233232740633,2653.1398393686104,2549.1619262533086,2665.9263260869543,2781.8903583977185,2734.915483001945,2659.5756738186587
Tubbergen,3554.7047923416794,3902.728445686882,3821.166905219755,3725.6154267716383,3795.9667375346044,3682.9944927255024,3862.0699398230117,3932.7042952380903,4059.2529688715895,4143.109118721456,4094.11211397058
Twenterand,3461.9177116212245,3542.7431058163884,3660.103741478759,3423.0020323624667,3530.5774674342993,3409.2523306276944,3496.6183708231506,3531.144683734938,3909.5961041666737,3858.950302272732,4058.9841803713457
Tynaarlo,3950.9973438685306,3954.541485770367,3303.2907607238476,3163.4248603757583,3278.7822934205287,3246.73416961714,3224.96527766029,3555.098613821128,3810.8561512195006,3915.553918238975,4052.7510750293154
Tytsjerksteradiel,3213.4812301980137,3392.8589412273077,3301.4111281553332,3062.014378509704,3220.3880375180634,3084.401714153993,3057.2337093389197,3538.5833618090437,3644.0283913043113,3823.0261129363444,4024.386867170611
Uden,3273.5835535211213,3312.6117115107827,3163.1459202341507,2856.2508271540673,3312.23686627369,3130.433902706164,3106.9572948504815,3280.1871432360676,4083.111333333338,3714.2205174418646,3685.3834901477794
Uitgeest,3139.559615560632,3447.555166416749,3061.371484823639,2941.2313941480247,3210.588894117658,3173.837577211394,3071.4111999999946,3128.3154690265474,3450.798171428573,3065.8808780487802,3321.1554345549625
Uithoorn,3123.2864621435388,3050.89662499999,3028.777917301426,3031.299906300572,2986.2077673700333,2793.6932742341764,2889.589042904273,2874.255510204084,3253.43592156863,3687.357101449276,3290.235826086958
Urk,3454.438152577299,3526.647699248116,3821.5600037418358,3646.19865424433,3641.0014002047424,3581.9602453987754,3615.872517241385,3403.149521126758,3428.1994766355106,3363.9787789473658,3393.4285547445234
Utrecht,2633.231475502206,2913.5994398726943,2687.82336732474,2268.390545150711,2459.580048112145,2432.011636979989,2323.8739747746854,2449.81648477927,2594.774051216984,2396.699561984576,2400.2567429071996
Utrechtse Heuvelrug,3165.7070009832933,3278.5431966942024,3081.3150137456787,2908.9578960511276,3021.59349619813,3131.796211475394,3253.451262127661,3416.057260575299,3448.853586572453,3521.2588929471117,3575.1616814044287
Vaals,2017.1483572496168,2684.068469841278,2746.711674107143,2628.0554472511203,2668.942238502663,2722.8837115789383,2770.1216686507937,2998.455274725275,2847.2801967213127,2986.5824974093284,2702.007324522754
Valkenburg aan de Geul,2522.0767488789197,3163.4165119617173,2799.948968652045,2746.1052997198667,3260.3998487804583,2990.64334894611,3011.633091733854,2913.4442867647035,3329.153157556272,3084.2785148669823,3379.8328330097033
Valkenswaard,2787.5194065727756,2752.340428571435,3163.517309300673,3157.1538074298965,3289.3120254473292,2859.178105585276,2967.1714631579166,3141.213101928379,3492.597181318675,3332.7048515624956,3772.440504504499
Veendam,3419.901011235958,3183.1639886064545,3428.016245132703,2772.8633724183387,3063.50013154179,2934.547097758708,2639.1333626942983,2882.572063559314,3385.3373333333225,3254.2940725308576,3685.6566015523745
Veenendaal,3064.014350403356,3000.8123467779396,3123.264154267816,3096.7463260696186,2994.7082103642797,2426.905856821064,2719.1361395721956,2911.7093105691215,3259.130731761199,3209.0012107279804,2919.9793881932046
Veere,3382.9197350877103,3375.6392309278267,3572.674113682082,3325.450537213731,3323.1635613269377,3101.0951805745585,3212.9440281973707,3157.8668814531507,3523.879094801215,3471.885799999992,3566.359738562096
Veldhoven,3247.975196707094,3410.1313602320743,3281.6974257799225,3230.9809610811626,3121.9157259172,3112.0465502803368,3004.6213329326683,3509.3260753768855,3904.380090062103,3622.5031574343984,3738.1767
Velsen,2509.6180685757186,2850.4109073243753,2951.4844507325392,2873.4198162342345,2482.896786370265,2470.2881145038295,2625.531681072942,2769.989401850642,3108.952221573222,2859.9053631333036,2977.24133123823
Venlo,2858.822437900871,3154.4913276056764,3080.075642378947,2849.572008963177,3103.484548261778,2844.4813041794914,2878.5262641249174,2988.5069302563916,3359.0400681038604,3352.4137721045986,3227.6735306265314
Venray,3146.6796483771113,3376.560523729759,3409.680257861658,3146.5366098555314,3256.544896559395,3021.893801337819,3588.5250769881422,3889.3231540785446,3933.2191970954364,4235.7404999999935,4058.2202463533185
Vijfheerenlanden,3205.0433094855834,3022.7736544325107,3269.286074392725,3093.785441702684,3304.0175644824703,2875.7596852345187,3002.1216893697947,3040.86233463035,3365.731322203679,3385.581539487178,3585.0466147126244
Vlaardingen,2820.024377721473,2801.5331116071443,2886.1253206180336,2360.6374404605262,2556.7906191500815,2365.973588874254,2328.8097009583234,2359.403477502281,2677.2102243187296,2518.2057083015975,2783.3763025209673
Vlieland,2450.736000000001,2924.052,2836.311864406779,2706.5381538461534,2470.9328571428573,2910.483360000001,2599.9304680851087,2564.877857142859,3029.2731428571433,2946.5437500000007,2861.9071401869187
Vlissingen,2567.7815905006405,2986.6002069732763,3071.7119980694956,2466.1160880905745,2974.364881895096,2660.2457864407293,2380.8462266380498,2566.310596371885,2786.760585740068,2600.7478589244047,2572.025714596937
Voerendaal,3294.0808900000043,2923.3117916666547,3430.982326043726,3255.0169248120137,3635.272624660022,3444.1196918869673,3390.539825925925,3541.0496571428594,3730.8320500000013,3766.7558562500008,3701.292357142847
Voorschoten,2876.480845814969,3239.4509796776138,2927.4190909090667,2863.4140228108704,2944.0438132573163,2819.706602735316,2911.2467288983935,3058.861212903226,3174.247993740198,3318.461616279066,3326.333012295071
Voorst,3433.569072093011,3414.0060155392935,3242.3520110000013,3178.6416047950393,3270.7865119294506,3169.628512931017,3156.306194701974,3517.2889758454094,3672.5194516666606,3707.5428811594047,3860.5215550561793
Vught,3415.295587887739,2886.2675475234146,3108.5640285515087,3079.042641011792,3352.46836930585,3127.1279929881375,3371.4133714285626,3224.705584126978,3372.437045891117,3499.09534341636,3437.8968300884903
Waadhoeke,3188.519796267494,3540.1780278677656,3450.608794024469,3035.3301548209397,3265.804918681818,3066.5485170957863,3009.801469403556,3221.39434650456,3506.064214525133,3546.038648249021,3662.4575565238933
Waalre,3167.067422697349,3539.489948770486,3199.4775509977485,3317.8618493030876,3421.7963919598596,3201.011622241078,3324.105052578353,3670.473104166669,3760.1131333333333,3300.2383105134536,3953.648703296703
Waalwijk,2837.791977054437,3133.838672794151,3114.0423381863616,2998.5751889464536,3158.760898713901,2928.928865667516,2942.2349671457832,2957.296766556298,3422.401888349519,3402.498699652781,3360.1612332015648
Waddinxveen,3157.86663961041,3234.9294249999925,3168.6129155693425,2935.7021178480477,3065.169196545562,2674.6973681725926,2712.5937317518415,3029.2888974359043,3115.25588940092,3128.131091872793,3353.986007575751
Wageningen,2216.2907731034234,2685.327593489777,2703.692205237558,2381.534334020599,2735.321055152965,2340.3061547542998,2476.3683735343175,2884.1840994371323,2952.8151353092776,3079.48200377358,3011.6607282913137
Wassenaar,3395.523596899216,3161.3821321525825,2956.4903265306084,2896.27621695176,3112.8674136498353,2819.2827746478442,3212.082787802832,3215.328802359887,3570.317769610877,3676.522246067445,3526.4500796359343
Waterland,3026.689254335255,3125.0430182370774,3445.0633811188823,3172.0359133154298,3236.883709224179,2998.49824144253,3056.899182902583,3198.633973913043,3266.1389441340707,3422.707298165133,3440.4099088145754
Weert,3166.775879999974,3162.12826581606,3400.090236447962,2985.3455966914253,3269.0218429257616,3058.0101303467736,3076.1031717572296,3149.1142890173237,3395.76340382166,3250.3209652650735,3318.8045685785464
Weesp,3361.2026643929125,2985.559190355327,2852.205338541671,2670.4006040268105,2757.8751178706943,2408.8838891014143,2240.092156559412,2580.377854545446,2839.8784909090923,2918.9246853448235,2872.784112290013
West Betuwe,3321.6599685430583,3665.1380079950686,3467.651379347456,3201.5160086384376,3418.5301749236023,3320.42993071675,3346.952676841404,3403.2374968847557,3762.215512149532,3845.999375999983,3939.7727812245084
West Maas en Waal,3233.8915018050347,3432.4142034482707,3368.05617938143,3234.753181707298,3439.8904605929133,3437.3551060855207,3672.6611075630194,3580.981984374999,3811.307489010987,3937.2049347133707,4193.664324468076
Westerkwartier,3202.8901185566947,3744.73682030956,3540.704496181217,3260.4451807315986,3324.68878235973,3328.280222651232,3444.571581771147,3658.0845397082626,3965.5475057142603,4069.242157561332,4107.635356677549
Westerveld,3393.1711948051843,3755.7388979591797,3450.881304585929,3333.403505040315,3394.194105431318,3426.9787135086035,3562.655956106852,3761.265927007291,4109.258361538457,4212.378015217378,4072.7195097466088
Westervoort,2935.590871794875,2952.3965935483907,3156.7208994082685,2887.7810423536525,3078.4522248995777,3141.378012903216,3188.242367713007,3325.046999999999,3643.684880000002,3529.271862068966,3666.5768059701513
Westerwolde,2735.9932259259426,3575.244369230773,3450.1914552023136,2940.2312607338,3240.90685633805,3104.0639892205654,3181.5299055555447,3409.2173415764933,3649.752493565482,3805.389377862594,3991.5468456678805
Westland,3145.7895737455287,3287.2007993984603,3078.4498627598214,3008.817870375569,3083.4177259767057,2963.5652314410227,3009.2463553147327,3132.756340832384,3167.9927147162057,3278.4691489177335,3240.3436040644488
Weststellingwerf,3416.739194395787,3375.7280329999867,3431.779512888872,3060.462575184882,3165.458478464397,2948.5480593391485,3035.02521856864,3591.8506012269854,3772.9703546603305,3828.2522415812446,3982.8652737752
Westvoorne,3407.6233460674075,3040.0926026156803,3480.9272674897074,3088.728183271822,3167.110343014113,3254.6922568807213,3321.182508064506,3367.011858695651,3638.933471882624,3732.5546678571386,3844.659706024078
Wierden,3512.8912036198935,3618.6954482758615,3622.43343987588,3378.307443465493,3576.591420952388,3394.2833354297563,3352.678360962574,3601.8714036144565,3714.2354696673283,3888.7290299727533,4043.5685364238398
Wijchen,3072.484353440152,3206.587879916126,3379.5790512348367,2963.766163708542,3213.6889507402852,3159.3498130577846,3159.51393340987,3437.292794425082,3725.89303716215,3907.005836633661,4181.787227118624
Wijdemeren,3046.0141228813386,3417.350229537359,3206.1096977777624,3020.519786570742,3123.6078179525925,3104.931200386587,2982.482352573005,3085.4187272727304,3275.3775898123235,3273.1071065989863,3415.7909544131653
Wijk bij Duurstede,3100.7953350449166,3468.735891941383,3121.394727210453,3045.3328664912106,3140.4374505538813,3038.827895683448,3235.4669677419297,3398.9596250000013,3522.6501290322567,3464.388217054266,3635.559719047606
Winterswijk,3292.594734643735,3209.8430639698763,3414.1003190298024,3050.2201658850836,3327.233078685306,3248.9709552336976,3280.4031731141213,3003.532010729616,3690.4865690275983,3668.8269380902216,4105.249714217832
Woensdrecht,3128.107907029467,3445.1190963454937,3412.917456730775,3175.417935275098,3422.593937234042,3243.6891220743373,3348.205402671752,3554.06020365535,3612.246414634144,3619.664919831218,3756.5458495440557
Woerden,3009.965027812896,3349.750819175396,3211.5576472302946,2875.860076371123,3143.3263474923974,3045.2732459580534,3030.3340547302546,3115.0728904494317,3197.076743879474,3254.598945945943,3224.8293621002017
Wormerland,2713.7893818953185,3414.0410160919423,2918.728094535969,2928.0206677703977,3189.7327611464757,2727.105312729471,2854.03774955595,3751.793853658535,3372.0265688622776,3452.3396220930226,3500.449857999998
Woudenberg,3318.75514285715,3402.14959189582,3258.6857727272877,3388.212423280431,3424.7942459893234,3335.4713949580123,3419.5610067114003,3995.1924999999997,3705.413168316828,3878.2343655914,3969.6858208955296
Zaanstad,2827.346022916135,3083.216504690938,2900.3119405072034,2703.517527774382,2868.2781028541135,2619.8972101666295,2508.9442628739444,2577.0122195571903,2813.920730591597,2837.589979263245,2899.4895462945697
Zaltbommel,3179.0387394317186,3455.556373693369,3419.350787860543,3238.7399178844594,3489.249585840708,3303.6814814285535,3550.9929412650695,3583.753306249998,3610.682909374995,3960.9318956043944,3718.9929350364687
Zandvoort,2599.495327433623,2637.3270334821414,2774.1884009546648,2428.4949847389767,2381.415618441981,2366.2248712534397,2685.3623906150915,2868.934743362832,2978.505031700287,2809.1983540145934,2931.3993963254597
Zeewolde,3517.9391253229796,3368.0651261889616,3360.400581045183,3181.3678755617602,3990.883441860466,5254.879,3889.67575,3889.67575,3889.67575,3889.67575,3889.67575
Zeist,2804.6565513467663,3328.8026032362363,2834.7425143714677,2598.688594335248,2773.8317190881585,2490.9323587205054,2619.870489570092,2916.7708175519633,3392.066658667593,3420.441127589431,3273.0788246838206
Zevenaar,3448.9583837534965,3046.767029501523,3204.5007197651785,2952.1162155777183,3182.826114098343,2972.2437243146283,2999.452851878087,3091.2793017241324,3594.657983193276,3496.354693548388,3810.2819973069945
Zoetermeer,2919.1426606387104,3188.9075114785232,2947.3328723552545,2749.1293185320465,2629.3812931596945,2455.1867189628165,2499.658909433976,2939.327659574468,2971.1606481481413,3082.5915965909066,3119.9657744107694
Zoeterwoude,3021.526796703302,3047.0585420560765,3090.1623311036815,3046.933315614611,3234.730893997444,3060.724275806452,3053.0435035461037,3273.8347812499987,3388.057188034188,3331.201720430108,3658.85758582089
Zuidplas,3340.2240828505296,3173.919539812645,3377.029096407625,2975.847864831432,3095.504220813696,3044.913977405031,2971.5072622658195,3130.1447070707054,3468.2970338461505,3636.0303157894737,3790.8191463878316
Zundert,3377.330693055548,3326.6158286311124,3412.8533515913705,3402.1600888727935,3418.094473079255,3382.5176088303315,3504.5978098360333,3600.863708955219,3908.0103612903176,3921.8378882175134,4038.1651179245196
Zutphen,2695.1932172701945,3135.894418163159,3178.0102343804206,2786.862091415314,2857.4841369958417,2450.9699723114118,2670.6190242105367,2746.905065963052,3033.541359783595,2897.1288357915587,2812.8143681158904
Zwartewaterland,3444.852915229875,3630.7010069060802,3560.724979415651,3478.614118587065,3577.503659814314,3300.393703588163,3292.9812431192645,3400.896664335666,3555.0952200956917,3485.8422121212084,3457.7678817345627
Zwijndrecht,2830.6835210356007,2815.4203319292183,3063.192889575282,2868.042521111692,2817.7487167354298,2622.8959295881405,2563.191887781277,2698.281561247217,2822.4274758308143,2913.8172023255784,3123.657926027406
Zwolle,2919.5997986302095,3133.590552331405,2966.0356557983396,2849.238858057653,2890.289750182562,2567.885696428665,2446.896705727602,2590.2958251273467,2754.9632885547358,2793.5473759641895,2638.2609023941104
